"order, bits_sent, raw_edgename"
0,8388608.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/weights/read
1,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
3,8388608.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/weights/read
4,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,8388608.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/weights/read
7,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
9,8388608.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/weights/read
10,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
11,8192.0,resnet_v2_101/block1/unit_3/bottleneck_v2/preact/gamma/read
12,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
13,2097152.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/weights/read
14,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
15,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
16,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
17,2097152.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/weights/read
18,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
19,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
20,4194304.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/weights/read
21,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
23,8388608.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/weights/read
24,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
25,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
26,8388608.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/weights/read
27,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
29,8388608.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv1/weights/read
30,32.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
31,32.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
32,8388608.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv1/weights/read
33,32.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
35,8388608.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/weights/read
36,32.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
37,32.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
38,8388608.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/weights/read
39,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
40,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
41,8388608.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/weights/read
42,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
43,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
44,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
45,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
