"order, bits_sent, raw_edgename"
0,33554432.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/weights/read
1,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
3,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
4,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/gamma/read
5,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/BatchNorm/beta/read
6,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/gamma/read
7,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/read
8,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/gamma/read
9,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/BatchNorm/beta/read
10,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/preact/gamma/read
11,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/BatchNorm/beta/read
12,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/preact/gamma/read
13,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/BatchNorm/beta/read
14,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/preact/gamma/read
15,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/BatchNorm/beta/read
16,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/preact/gamma/read
17,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/BatchNorm/beta/read
18,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/preact/gamma/read
19,8192.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv1/BatchNorm/beta/read
20,32768.0,resnet_v2_101/block3/unit_8/bottleneck_v2/preact/gamma/read
21,8192.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv1/BatchNorm/beta/read
22,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/preact/gamma/read
23,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/BatchNorm/beta/read
24,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/preact/gamma/read
25,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
26,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/preact/gamma/read
27,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
28,524288.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/weights/read
29,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
30,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
31,131072.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/weights/read
32,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
33,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
