"order, bits_sent, raw_edgename"
0,75497472.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/weights/read
1,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
3,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
4,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/biases/read
5,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
6,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/biases/read
7,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
8,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/biases/read
9,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
10,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/biases/read
11,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
12,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/biases/read
13,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
14,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv3/biases/read
15,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
16,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv3/biases/read
17,8192.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read
18,32768.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv3/biases/read
19,8192.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv2/BatchNorm/gamma/read
20,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv3/biases/read
21,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv2/BatchNorm/gamma/read
22,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv3/biases/read
23,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
24,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv3/biases/read
25,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
26,16384.0,resnet_v2_101/block3/unit_1/bottleneck_v2/preact/beta/read
27,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
28,16384.0,resnet_v2_101/block2/unit_3/bottleneck_v2/preact/beta/read
29,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
30,64.0,sync_token_q_Dequeue
