"order, bits_sent, raw_edgename"
0,65601536.0,resnet_v2_101/logits/weights/read
1,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
3,524288.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/weights/read
4,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
5,16384.0,resnet_v2_101/block2/unit_2/bottleneck_v2/preact/gamma/read
6,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
7,16384.0,resnet_v2_101/block2/unit_4/bottleneck_v2/preact/gamma/read
8,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
9,8388608.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/weights/read
10,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
12,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
13,8388608.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/weights/read
14,32.0,resnet_v2_101/logits/kernel/Regularizer/l2_regularizer
15,32.0,resnet_v2_101/logits/kernel/Regularizer/l2_regularizer/L2Loss
16,33554432.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/weights/read
17,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
18,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
19,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/BatchNorm/gamma/read
20,8388608.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/weights/read
21,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
23,8388608.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/weights/read
24,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
25,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
26,8192.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv1/BatchNorm/gamma/read
27,8388608.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv3/weights/read
28,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
30,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/BatchNorm/gamma/read
31,8388608.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/weights/read
32,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
33,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
34,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/BatchNorm/gamma/read
35,8388608.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/weights/read
36,32.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
37,32.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
