"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/preact/gamma/read
1,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
2,2097152.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/weights/read
3,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
4,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
5,2097152.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/weights/read
6,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
8,524288.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/weights/read
9,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
11,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
12,524288.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/weights/read
13,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
15,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
