"order, bits_sent, raw_edgename"
0,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
1,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/biases/read
2,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
3,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/beta/read
4,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/beta/read
5,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/beta/read
6,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/beta/read
7,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/beta/read
8,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/beta/read
9,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/preact/beta/read
10,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/beta/read
11,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/preact/beta/read
12,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/beta/read
13,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/preact/beta/read
14,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/beta/read
15,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/preact/beta/read
16,8192.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta/read
17,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/preact/beta/read
18,8192.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv2/BatchNorm/beta/read
19,32768.0,resnet_v2_101/block3/unit_8/bottleneck_v2/preact/beta/read
20,8192.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv2/BatchNorm/beta/read
21,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/preact/beta/read
22,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv2/BatchNorm/beta/read
23,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/preact/beta/read
24,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
25,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/preact/beta/read
26,1179648.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/weights/read
27,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
