"order, bits_sent, raw_edgename"
0,33554432.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/weights/read
1,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
3,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
4,33554432.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/weights/read
5,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
6,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
7,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
8,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/preact/gamma/read
9,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/BatchNorm/beta/read
10,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/preact/gamma/read
11,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/BatchNorm/beta/read
12,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/preact/gamma/read
13,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/BatchNorm/beta/read
14,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/preact/gamma/read
15,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/BatchNorm/beta/read
16,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/preact/gamma/read
17,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/BatchNorm/beta/read
18,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
19,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/preact/gamma/read
20,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
21,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv1/BatchNorm/beta/read
22,4194304.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/weights/read
23,32768.0,resnet_v2_101/block3/unit_11/bottleneck_v2/preact/gamma/read
24,301056.0,resnet_v2_101/conv1/weights/read
25,8192.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta/read
26,32.0,resnet_v2_101/conv1/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_101/conv1/kernel/Regularizer/l2_regularizer/L2Loss
28,32768.0,resnet_v2_101/block3/unit_9/bottleneck_v2/preact/gamma/read
29,524288.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/weights/read
30,8192.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv1/BatchNorm/beta/read
31,32768.0,resnet_v2_101/block3/unit_7/bottleneck_v2/preact/gamma/read
32,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
33,8192.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv1/BatchNorm/beta/read
34,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
35,32768.0,resnet_v2_101/block3/unit_5/bottleneck_v2/preact/gamma/read
36,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
37,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/BatchNorm/beta/read
38,32768.0,resnet_v2_101/block3/unit_3/bottleneck_v2/preact/gamma/read
