"order, bits_sent, raw_edgename"
0,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
1,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
2,67108864.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/weights/read
3,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
4,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
5,16777216.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/weights/read
6,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
8,4194304.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/weights/read
9,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
11,524288.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/weights/read
12,301056.0,resnet_v2_200/conv1/weights/read
13,32.0,resnet_v2_200/conv1/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/conv1/kernel/Regularizer/l2_regularizer/L2Loss
15,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/preact/gamma/read
16,131072.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/weights/read
17,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
18,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
19,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
20,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
21,524288.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/weights/read
22,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
23,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
24,8192.0,resnet_v2_200/block1/unit_2/bottleneck_v2/preact/gamma/read
25,524288.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/weights/read
26,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
28,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
29,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
30,524288.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/weights/read
31,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
33,8192.0,resnet_v2_200/block1/unit_3/bottleneck_v2/preact/gamma/read
34,524288.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/weights/read
35,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
36,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
37,2048.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
38,2048.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
39,524288.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/weights/read
40,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
41,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
42,8192.0,resnet_v2_200/block2/unit_1/bottleneck_v2/preact/gamma/read
43,1048576.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/weights/read
44,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
45,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
46,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
47,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
48,2097152.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/weights/read
