inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,iteration_time,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,num_ps,striping,worker_recv_rate,num_workers,worker_receive_time,fw_pass_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,distribution_csv/resnet-101/,-1,1.1918031184636053,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,0,0.176,5.0,-1,40,1,0,5.0,2,"[0.30251420794169037, 0.5880154874265994]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,1.1152439457168177,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,1,0.176,5.0,-1,40,1,0,5.0,2,"[0.3026423171876217, 0.588605584641154]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.906086424088011,10.0,0.001,-1,4,1,json/resnet-101_param_ps_assignment.json,0,0.176,5.0,-1,40,1,0,5.0,2,"[0.30293681235204095, 0.3031827785320069]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.906372327654912,10.0,0.001,-1,4,1,json/resnet-101_param_ps_assignment.json,1,0.176,5.0,-1,40,1,0,5.0,2,"[0.3028266091621534, 0.30290409717856503]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,1.0432568907294948,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,0,0.176,5.0,-1,40,2,0,5.0,2,"[0.3012622311280204, 0.43986013815733777]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.915074645000117,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,1,0.176,5.0,-1,40,2,0,5.0,2,"[0.3012177312777825, 0.3120397921138879]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.9040858480015845,10.0,0.001,-1,4,1,json/resnet-101_param_ps_assignment.json,0,0.176,5.0,-1,40,2,0,5.0,2,"[0.3007275639994931, 0.30090203755067046]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.9034663989462578,10.0,0.001,-1,4,1,json/resnet-101_param_ps_assignment.json,1,0.176,5.0,-1,40,2,0,5.0,2,"[0.30046398019689485, 0.30075270562857204]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.9045465577607953,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,0,0.176,5.0,-1,40,4,0,5.0,2,"[0.2887400234944352, 0.30123348088133967]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
0,25.0,distribution_csv/resnet-101/,-1,0.8920029531637598,10.0,0.001,-1,4,0,json/resnet-101_param_ps_assignment.json,1,0.176,5.0,-1,40,4,0,5.0,2,"[0.28887996734143584, 0.2891644242944526]",0.176,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-101/,3000.0,5.0,standard,resnet-101,0
