inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,8,13.100930547173403,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,8,17.0532025120998,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,8,12.886180543975179,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,8,15.34496194876586,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,8,12.705090444776667,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,12,27.650995978370933,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,12,20.418147194205513,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,12,27.64995092237094,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,12,20.417780864605504,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,12,26.570407235916285,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,12,19.988281267745485,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,12,25.748967747873344,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,12,19.651824154098538,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,2,5.408137327987408,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,2,4.750604678389669,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,2,4.636678403193127,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,2,4.413084399995099,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,2,4.413083306395091,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,2,4.413083068795093,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,2,4.413082249595084,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,2,4.413082249595084,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,4,9.36919477117657,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,4,7.396607881589669,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,4,7.785414223990606,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,4,6.856096940795096,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,4,7.206095946394405,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,4,6.856088524795095,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,4,6.933155979995156,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,4,6.856085273595079,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,8,17.703808099390695,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,8,13.101124729573412,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,8,13.832401945574047,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,8,11.832964324787367,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,8,12.463198743191029,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,8,11.588091531995081,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,8,11.925725486795388,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,8,11.58808669359505,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,12,27.65098328077096,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,1,10.0,12,20.418147194205513,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,12,20.913007605189897,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,2,10.0,12,17.709948672229373,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,12,17.88515049608466,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,4,10.0,12,16.5700879480794,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,12,16.910548876104862,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/vgg16_param_ps_assignment.json,10.0,-1,10,8,10.0,12,16.57008527367931,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/vgg16/,3000.0,10.0,none,vgg16,1
