"order, bits_sent, raw_edgename"
0,131072.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/weights/read
1,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
3,524288.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/weights/read
4,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,8192.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
7,32768.0,resnet_v2_200/block3/unit_2/bottleneck_v2/preact/gamma/read
8,8192.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
9,32768.0,resnet_v2_200/block3/unit_4/bottleneck_v2/preact/gamma/read
10,8192.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv1/BatchNorm/beta/read
11,32768.0,resnet_v2_200/block3/unit_6/bottleneck_v2/preact/gamma/read
12,8192.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv1/BatchNorm/beta/read
13,32768.0,resnet_v2_200/block3/unit_8/bottleneck_v2/preact/gamma/read
14,8192.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv1/BatchNorm/beta/read
15,32768.0,resnet_v2_200/block3/unit_10/bottleneck_v2/preact/gamma/read
16,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/BatchNorm/beta/read
17,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/preact/gamma/read
18,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/BatchNorm/beta/read
19,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/preact/gamma/read
20,8192.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv1/BatchNorm/beta/read
21,32768.0,resnet_v2_200/block3/unit_16/bottleneck_v2/preact/gamma/read
22,8192.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv1/BatchNorm/beta/read
23,32768.0,resnet_v2_200/block3/unit_18/bottleneck_v2/preact/gamma/read
24,8192.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv1/BatchNorm/beta/read
25,32768.0,resnet_v2_200/block3/unit_20/bottleneck_v2/preact/gamma/read
26,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/read
27,32768.0,resnet_v2_200/block3/unit_22/bottleneck_v2/preact/gamma/read
28,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv1/BatchNorm/beta/read
29,32768.0,resnet_v2_200/block3/unit_24/bottleneck_v2/preact/gamma/read
30,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv1/BatchNorm/beta/read
31,32768.0,resnet_v2_200/block3/unit_26/bottleneck_v2/preact/gamma/read
32,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv1/BatchNorm/beta/read
33,32768.0,resnet_v2_200/block3/unit_28/bottleneck_v2/preact/gamma/read
34,8192.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv1/BatchNorm/beta/read
35,32768.0,resnet_v2_200/block3/unit_30/bottleneck_v2/preact/gamma/read
36,8192.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv1/BatchNorm/beta/read
37,32768.0,resnet_v2_200/block3/unit_32/bottleneck_v2/preact/gamma/read
38,8192.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv1/BatchNorm/beta/read
39,32768.0,resnet_v2_200/block3/unit_34/bottleneck_v2/preact/gamma/read
40,8192.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv1/BatchNorm/beta/read
41,32768.0,resnet_v2_200/block3/unit_36/bottleneck_v2/preact/gamma/read
42,16384.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
43,33554432.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv3/weights/read
44,33554432.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv3/weights/read
45,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
46,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
47,16384.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
48,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
49,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
