"order, bits_sent, raw_edgename"
0,4096.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
1,16384.0,resnet_v2_200/block2/unit_3/bottleneck_v2/preact/gamma/read
2,4096.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv1/BatchNorm/beta/read
3,16384.0,resnet_v2_200/block2/unit_5/bottleneck_v2/preact/gamma/read
4,4096.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv1/BatchNorm/beta/read
5,16384.0,resnet_v2_200/block2/unit_7/bottleneck_v2/preact/gamma/read
6,4096.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv1/BatchNorm/beta/read
7,16384.0,resnet_v2_200/block2/unit_9/bottleneck_v2/preact/gamma/read
8,4096.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv1/BatchNorm/beta/read
9,16384.0,resnet_v2_200/block2/unit_11/bottleneck_v2/preact/gamma/read
10,4096.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv1/BatchNorm/beta/read
11,16384.0,resnet_v2_200/block2/unit_13/bottleneck_v2/preact/gamma/read
12,4096.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv1/BatchNorm/beta/read
13,16384.0,resnet_v2_200/block2/unit_15/bottleneck_v2/preact/gamma/read
14,4096.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv1/BatchNorm/beta/read
15,16384.0,resnet_v2_200/block2/unit_17/bottleneck_v2/preact/gamma/read
16,4096.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv1/BatchNorm/beta/read
17,16384.0,resnet_v2_200/block2/unit_19/bottleneck_v2/preact/gamma/read
18,4096.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv1/BatchNorm/beta/read
19,16384.0,resnet_v2_200/block2/unit_21/bottleneck_v2/preact/gamma/read
20,4096.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv1/BatchNorm/beta/read
21,16384.0,resnet_v2_200/block2/unit_23/bottleneck_v2/preact/gamma/read
22,4096.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv1/BatchNorm/beta/read
23,16384.0,resnet_v2_200/block3/unit_1/bottleneck_v2/preact/gamma/read
24,8192.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
25,8388608.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv3/weights/read
26,32.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
28,8192.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read
29,8388608.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv3/weights/read
30,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
31,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
32,8192.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv1/BatchNorm/gamma/read
33,8388608.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv3/weights/read
34,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
35,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
36,8192.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv1/BatchNorm/gamma/read
37,8388608.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv3/weights/read
38,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
39,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
40,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/BatchNorm/gamma/read
41,8388608.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/weights/read
42,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
43,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
44,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/BatchNorm/gamma/read
45,8388608.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/weights/read
46,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
47,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
48,8192.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/BatchNorm/gamma/read
49,8388608.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv3/weights/read
50,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
51,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
52,8192.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv1/BatchNorm/gamma/read
53,8388608.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv3/weights/read
54,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
55,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
56,8192.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv1/BatchNorm/gamma/read
57,8388608.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv3/weights/read
58,32.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
59,32.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
60,8192.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv1/BatchNorm/gamma/read
61,8388608.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv3/weights/read
62,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
63,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
64,8192.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv1/BatchNorm/gamma/read
65,8388608.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv3/weights/read
66,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
67,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
68,8192.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv1/BatchNorm/gamma/read
69,8388608.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv3/weights/read
70,32.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
71,32.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
72,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv1/BatchNorm/gamma/read
73,8388608.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/weights/read
74,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
75,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
76,8192.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv1/BatchNorm/gamma/read
77,8388608.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/weights/read
78,32.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
79,32.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
80,8192.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv1/BatchNorm/gamma/read
