"order, bits_sent, raw_edgename"
0,32032.0,resnet_v2_200/logits/biases/read
1,75497472.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/weights/read
2,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
3,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
4,75497472.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/weights/read
5,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
6,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
7,32768.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv3/biases/read
8,8192.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/BatchNorm/gamma/read
9,32768.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv3/biases/read
10,8192.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/BatchNorm/gamma/read
11,32768.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv3/biases/read
12,8192.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/BatchNorm/gamma/read
13,32768.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv3/biases/read
14,8192.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/BatchNorm/gamma/read
15,32768.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/biases/read
16,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/BatchNorm/gamma/read
17,32768.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/biases/read
18,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/BatchNorm/gamma/read
19,32768.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv3/biases/read
20,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
21,32768.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv3/biases/read
22,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
23,32768.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv3/biases/read
24,8192.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
25,32768.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv3/biases/read
26,8192.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
27,32768.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv3/biases/read
28,8192.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
29,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv3/biases/read
30,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
31,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/biases/read
32,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
33,32768.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/biases/read
34,8192.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read
35,32768.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv3/biases/read
36,8192.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/BatchNorm/gamma/read
37,32768.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv3/biases/read
38,8192.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/BatchNorm/gamma/read
39,32768.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv3/biases/read
40,8192.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
41,32768.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv3/biases/read
42,8192.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
43,16384.0,resnet_v2_200/block3/unit_1/bottleneck_v2/preact/beta/read
44,4096.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
45,16384.0,resnet_v2_200/block2/unit_23/bottleneck_v2/preact/beta/read
46,4096.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
47,16384.0,resnet_v2_200/block2/unit_21/bottleneck_v2/preact/beta/read
48,4096.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/BatchNorm/beta/read
49,16384.0,resnet_v2_200/block2/unit_19/bottleneck_v2/preact/beta/read
50,4096.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/BatchNorm/beta/read
51,16384.0,resnet_v2_200/block2/unit_17/bottleneck_v2/preact/beta/read
52,4096.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/BatchNorm/beta/read
53,16384.0,resnet_v2_200/block2/unit_15/bottleneck_v2/preact/beta/read
54,4096.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
55,16384.0,resnet_v2_200/block2/unit_13/bottleneck_v2/preact/beta/read
56,4096.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
57,16384.0,resnet_v2_200/block2/unit_11/bottleneck_v2/preact/beta/read
58,4096.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv2/BatchNorm/beta/read
59,16384.0,resnet_v2_200/block2/unit_9/bottleneck_v2/preact/beta/read
60,4096.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv2/BatchNorm/beta/read
61,16384.0,resnet_v2_200/block2/unit_7/bottleneck_v2/preact/beta/read
62,4096.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv2/BatchNorm/beta/read
63,16384.0,resnet_v2_200/block2/unit_5/bottleneck_v2/preact/beta/read
64,4096.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
65,16384.0,resnet_v2_200/block2/unit_3/bottleneck_v2/preact/beta/read
66,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
67,64.0,sync_token_q_Dequeue
