"order, bits_sent, raw_edgename"
0,16384.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
1,65536.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv3/biases/read
2,16384.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
3,32768.0,resnet_v2_200/block4/unit_1/bottleneck_v2/preact/beta/read
4,8192.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/BatchNorm/beta/read
5,32768.0,resnet_v2_200/block3/unit_35/bottleneck_v2/preact/beta/read
6,8192.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/BatchNorm/beta/read
7,32768.0,resnet_v2_200/block3/unit_33/bottleneck_v2/preact/beta/read
8,8192.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/BatchNorm/beta/read
9,32768.0,resnet_v2_200/block3/unit_31/bottleneck_v2/preact/beta/read
10,8192.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/BatchNorm/beta/read
11,32768.0,resnet_v2_200/block3/unit_29/bottleneck_v2/preact/beta/read
12,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/BatchNorm/beta/read
13,16384.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/biases/read
14,2048.0,resnet_v2_200/conv1/biases/read
15,32768.0,resnet_v2_200/block3/unit_27/bottleneck_v2/preact/beta/read
16,1179648.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/weights/read
17,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/BatchNorm/beta/read
18,32768.0,resnet_v2_200/block3/unit_25/bottleneck_v2/preact/beta/read
19,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
20,32768.0,resnet_v2_200/block3/unit_23/bottleneck_v2/preact/beta/read
21,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
22,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
23,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
24,1179648.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv2/weights/read
25,32768.0,resnet_v2_200/block3/unit_21/bottleneck_v2/preact/beta/read
26,8192.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv2/BatchNorm/beta/read
27,32768.0,resnet_v2_200/block3/unit_19/bottleneck_v2/preact/beta/read
28,8192.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv2/BatchNorm/beta/read
29,32768.0,resnet_v2_200/block3/unit_17/bottleneck_v2/preact/beta/read
30,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
31,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
32,8192.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
33,32768.0,resnet_v2_200/block3/unit_3/bottleneck_v2/preact/beta/read
34,8192.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
35,32768.0,resnet_v2_200/block3/unit_5/bottleneck_v2/preact/beta/read
36,8192.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/BatchNorm/beta/read
37,8192.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/BatchNorm/beta/read
38,32768.0,resnet_v2_200/block3/unit_7/bottleneck_v2/preact/beta/read
39,8192.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/BatchNorm/beta/read
40,32768.0,resnet_v2_200/block3/unit_9/bottleneck_v2/preact/beta/read
41,8192.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/BatchNorm/beta/read
42,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/preact/beta/read
43,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
44,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/preact/beta/read
45,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
46,32768.0,resnet_v2_200/block3/unit_15/bottleneck_v2/preact/beta/read
