"order, bits_sent, raw_edgename"
0,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
1,524288.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/weights/read
2,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
3,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
4,2048.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
5,524288.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/weights/read
6,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
8,2097152.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv1/weights/read
9,32.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
11,2097152.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv1/weights/read
12,32.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
13,32.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
14,2097152.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv1/weights/read
15,32.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
16,32.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
17,2097152.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv1/weights/read
18,32.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
19,32.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
20,2097152.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv1/weights/read
21,32.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
23,2097152.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv1/weights/read
24,32.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
25,32.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
26,2097152.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv1/weights/read
27,32.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
29,2097152.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv1/weights/read
30,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
31,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
32,2097152.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv1/weights/read
33,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
35,2097152.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv1/weights/read
36,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
37,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
38,2097152.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv1/weights/read
39,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
40,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
41,2097152.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv1/weights/read
42,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
43,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
44,16384.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
45,65536.0,resnet_v2_200/block4/unit_2/bottleneck_v2/preact/gamma/read
46,16384.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
47,65536.0,resnet_v2_200/postnorm/gamma/read
