"order, bits_sent, raw_edgename"
0,8388608.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv1/weights/read
1,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
3,8388608.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv1/weights/read
4,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,8388608.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv1/weights/read
7,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
9,8388608.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv1/weights/read
10,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
12,8388608.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv1/weights/read
13,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
15,67108864.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/weights/read
16,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
17,8192.0,resnet_v2_200/block1/unit_3/bottleneck_v2/preact/gamma/read
18,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
19,2097152.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/weights/read
20,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
21,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
22,4096.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
23,2097152.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/weights/read
24,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
25,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
26,4096.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv1/BatchNorm/gamma/read
27,2097152.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv3/weights/read
28,32.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
