"order, bits_sent, raw_edgename"
0,18874368.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/weights/read
1,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
3,18874368.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/weights/read
4,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
6,18874368.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/weights/read
7,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
9,18874368.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/weights/read
10,8192.0,resnet_v2_200/block1/unit_2/bottleneck_v2/preact/beta/read
11,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
12,8192.0,resnet_v2_200/block2/unit_1/bottleneck_v2/preact/beta/read
13,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
15,18874368.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/weights/read
16,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
17,16384.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv3/biases/read
18,4096.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
19,16384.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv3/biases/read
20,4096.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv2/BatchNorm/gamma/read
21,16384.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv3/biases/read
22,4096.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv2/BatchNorm/gamma/read
23,16384.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv3/biases/read
24,4096.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read
25,16384.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv3/biases/read
26,32.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
28,18874368.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/weights/read
29,4096.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
30,16384.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv3/biases/read
31,4096.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
32,16384.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv3/biases/read
33,4096.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
34,16384.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv3/biases/read
35,4096.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
36,16384.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv3/biases/read
37,4096.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
38,32.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
39,32.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
40,18874368.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/weights/read
41,16384.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv3/biases/read
42,4096.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
43,16384.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv3/biases/read
44,4096.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
45,16384.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv3/biases/read
46,18874368.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/weights/read
47,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
48,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
49,18874368.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv2/weights/read
50,32.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
