"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_200/block4/unit_3/bottleneck_v2/preact/gamma/read
1,16384.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
2,2097152.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv1/weights/read
3,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
4,2097152.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv1/weights/read
5,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,2097152.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv1/weights/read
7,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
9,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
10,2097152.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv1/weights/read
11,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
12,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
13,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
14,2097152.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv1/weights/read
15,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
16,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
17,2097152.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv1/weights/read
18,32.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
19,32.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
20,2097152.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv1/weights/read
21,32.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
23,2097152.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv1/weights/read
24,32.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
25,32.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
26,2097152.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv1/weights/read
27,32.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
29,2097152.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv1/weights/read
30,32.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
31,32.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
32,2097152.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv1/weights/read
33,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
35,1048576.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/weights/read
36,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
37,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
38,524288.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/weights/read
39,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
40,32.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
41,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
42,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/preact/gamma/read
43,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
44,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
45,16777216.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/weights/read
