"order, bits_sent, raw_edgename"
0,75497472.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/weights/read
1,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
3,8192.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv2/BatchNorm/gamma/read
4,32768.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv3/biases/read
5,8192.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv2/BatchNorm/gamma/read
6,32768.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv3/biases/read
7,8192.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv2/BatchNorm/gamma/read
8,32768.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv3/biases/read
9,8192.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv2/BatchNorm/gamma/read
10,32768.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv3/biases/read
11,8192.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv2/BatchNorm/gamma/read
12,32768.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv3/biases/read
13,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/BatchNorm/gamma/read
14,32768.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv3/biases/read
15,8192.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/BatchNorm/gamma/read
16,32768.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv3/biases/read
17,8192.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/read
18,32768.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv3/biases/read
19,8192.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/read
20,32768.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv3/biases/read
21,8192.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv2/BatchNorm/gamma/read
22,32768.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv3/biases/read
