inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,multi_step,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,worker_receive_time,real_distribution,striping,worker_recv_rate,num_workers,max_param_size,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,41,0,1,"[1.2479891878407774, 1.2511349158407776, 1.2542806438407779, 1.257426371840778, 1.2605720998407783, 1.2637178278407786, 1.2668635558407788, 1.270009283840779, 1.2731550118407793, 1.2763007398407795, 1.2794464678407798, 1.28259219584078, 1.2857379238407802, 1.2888836518407805, 1.2920293798407807, 1.295175107840781, 1.2983208358407812, 1.3014665638407814, 1.3046122918407816, 1.3077580198407819, 1.3109037478407821, 1.3140494758407824, 1.3171952038407826, 1.3203409318407828, 1.323486659840783, 1.3266323878407833, 1.3297781158407835, 1.3329238438407838, 1.336069571840784, 1.3392152998407842, 1.3423610278407845, 1.3455067558407847]",0,1,25.0,32,-1.0,2.436749114881015,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,41,0,1,"[0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114]",0,1,25.0,32,-1.0,1.8757345164800001,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,1,0.376,25.0,-1,41,0,1,"[1.2479891878407774, 1.2511349158407776, 1.2542806438407779, 1.257426371840778, 1.2605720998407783, 1.2637178278407786, 1.2668635558407788, 1.270009283840779, 1.2731550118407793, 1.2763007398407795, 1.2794464678407798, 1.28259219584078, 1.2857379238407802, 1.2888836518407805, 1.2920293798407807, 1.295175107840781, 1.2983208358407812, 1.3014665638407814, 1.3046122918407816, 1.3077580198407819, 1.3109037478407821, 1.3140494758407824, 1.3171952038407826, 1.3203409318407828, 1.323486659840783, 1.3266323878407833, 1.3297781158407835, 1.3329238438407838, 1.336069571840784, 1.3392152998407842, 1.3423610278407845, 1.3455067558407847]",0,1,25.0,32,-1.0,2.8003631436807828,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,1,0.376,25.0,-1,41,0,1,"[0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114]",0,1,25.0,32,-1.0,1.8757345164800001,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,42,0,1,"[1.2479891878407774, 1.2511349158407776, 1.2542806438407779, 1.257426371840778, 1.2605720998407783, 1.2637178278407786, 1.2668635558407788, 1.270009283840779, 1.2731550118407793, 1.2763007398407795, 1.2794464678407798, 1.28259219584078, 1.2857379238407802, 1.2888836518407805, 1.2920293798407807, 1.295175107840781, 1.2983208358407812, 1.3014665638407814, 1.3046122918407816, 1.3077580198407819, 1.3109037478407821, 1.3140494758407824, 1.3171952038407826, 1.3203409318407828, 1.323486659840783, 1.3266323878407833, 1.3297781158407835, 1.3329238438407838, 1.336069571840784, 1.3392152998407842, 1.3423610278407845, 1.3455067558407847]",0,1,25.0,32,-1.0,2.4185847475210283,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,42,0,1,"[0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114]",0,1,25.0,32,-1.0,1.5566439231998705,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,1,0.376,25.0,-1,42,0,1,"[1.2479891878407774, 1.2511349158407776, 1.2542806438407779, 1.257426371840778, 1.2605720998407783, 1.2637178278407786, 1.2668635558407788, 1.270009283840779, 1.2731550118407793, 1.2763007398407795, 1.2794464678407798, 1.28259219584078, 1.2857379238407802, 1.2888836518407805, 1.2920293798407807, 1.295175107840781, 1.2983208358407812, 1.3014665638407814, 1.3046122918407816, 1.3077580198407819, 1.3109037478407821, 1.3140494758407824, 1.3171952038407826, 1.3203409318407828, 1.323486659840783, 1.3266323878407833, 1.3297781158407835, 1.3329238438407838, 1.336069571840784, 1.3392152998407842, 1.3423610278407845, 1.3455067558407847]",0,1,25.0,32,-1.0,2.3773430476807813,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,1,0.376,25.0,-1,42,0,1,"[0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114]",0,1,25.0,32,-1.0,1.47473451648,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,43,0,1,"[1.2479891878407774, 1.2511349158407776, 1.2542806438407779, 1.257426371840778, 1.2605720998407783, 1.2637178278407786, 1.2668635558407788, 1.270009283840779, 1.2731550118407793, 1.2763007398407795, 1.2794464678407798, 1.28259219584078, 1.2857379238407802, 1.2888836518407805, 1.2920293798407807, 1.295175107840781, 1.2983208358407812, 1.3014665638407814, 1.3046122918407816, 1.3077580198407819, 1.3109037478407821, 1.3140494758407824, 1.3171952038407826, 1.3203409318407828, 1.323486659840783, 1.3266323878407833, 1.3297781158407835, 1.3329238438407838, 1.336069571840784, 1.3392152998407842, 1.3423610278407845, 1.3455067558407847]",0,1,25.0,32,-1.0,2.439528967680785,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
0,10.0,distribution_csv/inception-v3_extend_35x35_count_25/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/inception-v3_extend_35x35_count_25_param_ps_assignment.json,1,0,0.376,25.0,-1,43,0,1,"[0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114, 0.042531461120000114]",0,1,25.0,32,-1.0,1.58024786047987,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/inception-v3_extend_35x35_count_25/,3000.0,25.0,1,none,inception-v3_extend_35x35_count_25,0
