"order, bits_sent, raw_edgename"
0,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
1,8192.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/BatchNorm/beta/read
2,8192.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/BatchNorm/gamma/read
3,8388608.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/weights/read
4,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/preact/beta/read
7,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/preact/gamma/read
8,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv3/biases/read
9,8388608.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv3/weights/read
10,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
12,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
13,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
14,18874368.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/weights/read
15,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
16,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
17,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/BatchNorm/beta/read
18,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/BatchNorm/gamma/read
19,8388608.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/weights/read
20,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
21,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
22,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/preact/beta/read
23,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/preact/gamma/read
24,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/biases/read
25,8388608.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/weights/read
26,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
28,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/BatchNorm/beta/read
29,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/BatchNorm/gamma/read
30,18874368.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/weights/read
31,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
33,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/BatchNorm/beta/read
34,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/BatchNorm/gamma/read
35,8388608.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/weights/read
36,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
37,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
38,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/preact/beta/read
39,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/preact/gamma/read
40,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv3/biases/read
41,8388608.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv3/weights/read
42,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
43,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
44,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
45,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
46,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
47,67108864.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/weights/read
48,65536.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/biases/read
49,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
50,18874368.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/weights/read
51,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
52,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
53,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
54,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/BatchNorm/beta/read
55,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
56,16777216.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/weights/read
57,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/BatchNorm/gamma/read
58,32768.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/biases/read
59,8388608.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/weights/read
60,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
61,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
62,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
63,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/preact/beta/read
64,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
65,4194304.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/weights/read
66,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/preact/gamma/read
67,16384.0,resnet_v2_200/block2/unit_1/bottleneck_v2/shortcut/biases/read
68,32768.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/biases/read
69,8388608.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/weights/read
70,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
71,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
72,524288.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/weights/read
73,8192.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/biases/read
74,301056.0,resnet_v2_200/conv1/weights/read
75,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
76,32.0,resnet_v2_200/conv1/kernel/Regularizer/l2_regularizer
77,32.0,resnet_v2_200/conv1/kernel/Regularizer/l2_regularizer/L2Loss
78,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
79,2048.0,resnet_v2_200/conv1/biases/read
80,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta/read
81,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/preact/gamma/read
82,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/read
83,18874368.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/weights/read
84,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/preact/beta/read
85,131072.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/weights/read
86,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
87,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
88,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
89,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
90,1179648.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/weights/read
91,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
92,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
93,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
94,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
95,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
96,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
97,524288.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/weights/read
98,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta/read
99,32.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
