"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
44.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
45.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
393.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
393.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
679.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
679.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
679.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
679.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
759.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
759.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
760.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
760.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
760.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
760.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
1363.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
1363.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
1382.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
1382.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
1402.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
1402.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
1402.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
1403.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
1403.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
1403.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
10264.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
10264.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
10264.0,131203072.0,gradients/AddN
10265.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
10265.0,536870912.0,gradients/AddN_1
10265.0,5435817984.0,gradients/AddN_2
10266.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10266.0,75497472.0,gradients/AddN_5
10267.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10268.0,75497472.0,gradients/AddN_8
10269.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10271.0,75497472.0,gradients/AddN_11
10272.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10274.0,75497472.0,gradients/AddN_14
10275.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10277.0,75497472.0,gradients/AddN_17
10278.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10280.0,37748736.0,gradients/AddN_20
10281.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10284.0,18874368.0,gradients/AddN_23
10285.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10286.0,18874368.0,gradients/AddN_26
10287.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10289.0,9437184.0,gradients/AddN_29
10290.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10293.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10293.0,4718592.0,gradients/AddN_32
10296.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10296.0,2359296.0,gradients/AddN_35
10298.0,1179648.0,gradients/AddN_38
10300.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
10301.0,55296.0,gradients/AddN_41
