"order, bits_sent, raw_edgename"
0,32.0,mixed_35x35x288a/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
1,32.0,mixed_35x35x288a/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
2,524288.0,mixed_35x35x288a/branch1x1/Conv/weights/read
3,32.0,mixed_35x35x288a/branch5x5/Conv/weights/Regularizer/L2Regularizer/value
4,32.0,mixed_35x35x288a/branch5x5/Conv/weights/Regularizer/L2Regularizer/L2Loss
5,393216.0,mixed_35x35x288a/branch5x5/Conv/weights/read
6,2457600.0,mixed_35x35x288a/branch5x5/Conv_1/weights/read
7,32.0,mixed_35x35x288a/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/value
8,32.0,mixed_35x35x288a/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
9,32.0,mixed_35x35x288a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/value
10,32.0,mixed_35x35x288a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
11,524288.0,mixed_35x35x288a/branch3x3dbl/Conv/weights/read
12,1769472.0,mixed_35x35x288a/branch3x3dbl/Conv_1/weights/read
13,32.0,mixed_35x35x288a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/value
14,32.0,mixed_35x35x288a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
15,2654208.0,mixed_35x35x288a/branch3x3dbl/Conv_2/weights/read
16,32.0,mixed_35x35x288a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/value
17,32.0,mixed_35x35x288a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
18,32.0,mixed_35x35x256a/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
19,32.0,mixed_35x35x256a/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
20,393216.0,mixed_35x35x256a/branch1x1/Conv/weights/read
21,32.0,mixed_35x35x256a/branch5x5/Conv/weights/Regularizer/L2Regularizer/value
22,32.0,mixed_35x35x256a/branch5x5/Conv/weights/Regularizer/L2Regularizer/L2Loss
23,294912.0,mixed_35x35x256a/branch5x5/Conv/weights/read
24,2457600.0,mixed_35x35x256a/branch5x5/Conv_1/weights/read
25,32.0,mixed_35x35x256a/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/value
26,32.0,mixed_35x35x256a/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
27,32.0,mixed_35x35x256a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/value
28,32.0,mixed_35x35x256a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
29,393216.0,mixed_35x35x256a/branch3x3dbl/Conv/weights/read
30,1769472.0,mixed_35x35x256a/branch3x3dbl/Conv_1/weights/read
31,32.0,mixed_35x35x256a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/value
32,32.0,mixed_35x35x256a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
33,2654208.0,mixed_35x35x256a/branch3x3dbl/Conv_2/weights/read
34,32.0,mixed_35x35x256a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/value
35,32.0,mixed_35x35x256a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
36,27648.0,conv0/weights/read
37,32.0,conv0/weights/Regularizer/L2Regularizer/value
38,32.0,conv0/weights/Regularizer/L2Regularizer/L2Loss
39,294912.0,conv1/weights/read
40,32.0,conv1/weights/Regularizer/L2Regularizer/value
41,32.0,conv1/weights/Regularizer/L2Regularizer/L2Loss
42,589824.0,conv2/weights/read
43,32.0,conv2/weights/Regularizer/L2Regularizer/value
44,32.0,conv2/weights/Regularizer/L2Regularizer/L2Loss
45,163840.0,conv3/weights/read
46,32.0,conv3/weights/Regularizer/L2Regularizer/value
47,32.0,conv3/weights/Regularizer/L2Regularizer/L2Loss
48,4423680.0,conv4/weights/read
49,32.0,conv4/weights/Regularizer/L2Regularizer/value
50,32.0,conv4/weights/Regularizer/L2Regularizer/L2Loss
51,196608.0,mixed_35x35x256a/branch_pool/Conv/weights/read
52,32.0,mixed_35x35x256a/branch_pool/Conv/weights/Regularizer/L2Regularizer/value
53,32.0,mixed_35x35x256a/branch_pool/Conv/weights/Regularizer/L2Regularizer/L2Loss
54,524288.0,mixed_35x35x288a/branch_pool/Conv/weights/read
55,2654208.0,mixed_35x35x288b/branch3x3dbl/Conv_2/weights/read
56,32.0,mixed_35x35x288a/branch_pool/Conv/weights/Regularizer/L2Regularizer/value
57,32.0,mixed_35x35x288a/branch_pool/Conv/weights/Regularizer/L2Regularizer/L2Loss
58,589824.0,mixed_35x35x288b/branch_pool/Conv/weights/read
59,32.0,mixed_35x35x288b/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/value
60,32.0,mixed_35x35x288b/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
61,1769472.0,mixed_35x35x288b/branch3x3dbl/Conv_1/weights/read
62,32.0,mixed_35x35x288b/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/value
63,32.0,mixed_35x35x288b/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
64,32.0,mixed_35x35x288b/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/value
65,32.0,mixed_35x35x288b/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
66,589824.0,mixed_35x35x288b/branch3x3dbl/Conv/weights/read
67,2457600.0,mixed_35x35x288b/branch5x5/Conv_1/weights/read
68,32.0,mixed_35x35x288b/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/value
69,32.0,mixed_35x35x288b/branch5x5/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
70,32.0,mixed_35x35x288b/branch5x5/Conv/weights/Regularizer/L2Regularizer/value
71,32.0,mixed_35x35x288b/branch5x5/Conv/weights/Regularizer/L2Regularizer/L2Loss
72,442368.0,mixed_35x35x288b/branch5x5/Conv/weights/read
73,32.0,mixed_35x35x288b/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
74,32.0,mixed_35x35x288b/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
75,589824.0,mixed_35x35x288b/branch1x1/Conv/weights/read
76,2654208.0,mixed_17x17x768a/branch3x3dbl/Conv_2/weights/read
77,32.0,mixed_17x17x768a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/value
78,32.0,mixed_17x17x768a/branch3x3dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
79,1769472.0,mixed_17x17x768a/branch3x3dbl/Conv_1/weights/read
80,32.0,mixed_17x17x768a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/value
81,32.0,mixed_17x17x768a/branch3x3dbl/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
82,32.0,mixed_17x17x768a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/value
83,32.0,mixed_17x17x768a/branch3x3dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
84,589824.0,mixed_17x17x768a/branch3x3dbl/Conv/weights/read
85,32.0,mixed_17x17x768a/branch3x3/Conv/weights/Regularizer/L2Regularizer/value
86,32.0,mixed_17x17x768a/branch3x3/Conv/weights/Regularizer/L2Regularizer/L2Loss
87,31850496.0,mixed_17x17x768a/branch3x3/Conv/weights/read
88,5505024.0,mixed_17x17x768b/branch7x7dbl/Conv_4/weights/read
89,32.0,mixed_17x17x768b/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/value
90,32.0,mixed_17x17x768b/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/L2Loss
91,3670016.0,mixed_17x17x768b/branch7x7dbl/Conv_3/weights/read
92,32.0,mixed_17x17x768b/branch7x7dbl/Conv_3/weights/Regularizer/L2Regularizer/value
93,32.0,mixed_17x17x768b/branch7x7dbl/Conv_3/weights/Regularizer/L2Regularizer/L2Loss
94,3670016.0,mixed_17x17x768b/branch7x7dbl/Conv_2/weights/read
95,32.0,mixed_17x17x768b/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/value
96,32.0,mixed_17x17x768b/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
97,3670016.0,mixed_17x17x768b/branch7x7dbl/Conv_1/weights/read
98,32.0,mixed_17x17x768b/branch7x7dbl/Conv_1/weights/Regularizer/L2Regularizer/value
99,32.0,mixed_17x17x768b/branch7x7dbl/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
100,32.0,mixed_17x17x768b/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/value
