inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,two_step,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/inception-v3/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,46,0,1,0,2,10.0,32,"[2.589587769599843, 2.5910520895998426, 2.5925164095998423, 2.593980729599842, 2.595445049599842, 2.5969093695998415, 2.5983736895998413, 2.599838009599841, 2.6013023295998408, 2.6027666495998405, 2.6042309695998402, 2.60569528959984, 2.6071596095998397, 2.6086239295998395, 2.610088249599839, 2.611552569599839, 2.6130168895998387, 2.6144812095998384, 2.615945529599838, 2.617409849599838, 2.6188741695998377, 2.6203384895998374, 2.621802809599837, 2.623267129599837, 2.6247314495998366, 2.6261957695998364, 2.627660089599836, 2.629124409599836, 2.6305887295998356, 2.6320530495998353, 2.633517369599835, 2.634981689599835]",3.009614259199836,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,46,0,0,0,2,10.0,32,[],0.6075457663999878,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,47,0,1,0,2,10.0,32,"[2.589587769599843, 2.5910520895998426, 2.5925164095998423, 2.593980729599842, 2.595445049599842, 2.5969093695998415, 2.5983736895998413, 2.599838009599841, 2.6013023295998408, 2.6027666495998405, 2.6042309695998402, 2.60569528959984, 2.6071596095998397, 2.6086239295998395, 2.610088249599839, 2.611552569599839, 2.6130168895998387, 2.6144812095998384, 2.615945529599838, 2.617409849599838, 2.6188741695998377, 2.6203384895998374, 2.621802809599837, 2.623267129599837, 2.6247314495998366, 2.6261957695998364, 2.627660089599836, 2.629124409599836, 2.6305887295998356, 2.6320530495998353, 2.633517369599835, 2.634981689599835]",3.006542899199835,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,47,0,0,0,2,10.0,32,[],0.642201516799986,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.991414259199852,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,41,0,0,0,2,10.0,32,[],0.6583034303999926,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,42,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.9572785791998513,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,42,0,0,0,2,10.0,32,[],0.6988415487999923,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,43,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",3.0211428991998504,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,43,0,0,0,2,10.0,32,[],0.7258044863999915,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,44,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",3.002278579199851,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,44,0,0,0,2,10.0,32,[],0.7137707327999889,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,45,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",3.0051428991998503,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,45,0,0,0,2,10.0,32,[],0.6623199103999926,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,46,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.9934142591998523,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,46,0,0,0,2,10.0,32,[],0.7039210239999881,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,47,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.9765499391998533,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,1000000000000.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,47,0,0,0,2,10.0,32,[],0.7162773823999905,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.999278579199851,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,41,0,0,0,2,10.0,32,[],0.7423294335999876,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,42,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.9400072191998494,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,42,0,0,0,2,10.0,32,[],0.656194713599993,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,43,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.9855499391998532,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,43,0,0,0,2,10.0,32,[],0.7176401727999906,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,44,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",2.977685619199854,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,44,0,0,0,2,10.0,32,[],0.7261592767999908,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,45,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",3.0140072191998493,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,45,0,0,0,2,10.0,32,[],0.7398330879999896,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,0,4,0,json/inception-v3_param_ps_assignment.json,1,0.176,10.0,-1,46,0,1,0,2,10.0,32,"[2.391187769599879, 2.399052089599878, 2.406916409599877, 2.414780729599876, 2.422645049599875, 2.430509369599874, 2.438373689599873, 2.446238009599872, 2.454102329599871, 2.46196664959987, 2.4698309695998693, 2.4776952895998683, 2.4855596095998673, 2.4934239295998664, 2.5012882495998654, 2.5091525695998644, 2.5170168895998635, 2.5248812095998625, 2.5327455295998615, 2.5406098495998606, 2.5484741695998596, 2.5563384895998587, 2.5642028095998577, 2.5720671295998567, 2.5799314495998558, 2.587795769599855, 2.595660089599854, 2.603524409599853, 2.611388729599852, 2.619253049599851, 2.62711736959985, 2.634981689599849]",3.0140072191998493,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
0,10.0,distribution_csv/inception-v3/,-1,-1.0,0,100.0,1e-05,-1,1,4,0,json/inception-v3_param_ps_assignment.json,0,0.176,10.0,-1,46,0,0,0,2,10.0,32,[],0.7246974719999892,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/inception-v3/,3000.0,10.0,0,none,inception-v3,0
