"time, send_bytes, send_device, rcv_device"
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1032192.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1032192.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,589824.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1032192.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,589824.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1032192.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,589824.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1327104.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1032192.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1280.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,589824.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,2211840.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,1792.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735785.0,6193152.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,2293760.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1966080.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1638400.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,6193152.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,3670016.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1792.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,768.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1280.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735786.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,3145728.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1769472.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1536.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,2621440.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,1280.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,393216.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4004.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,512.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,9830400.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,3075072.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,3072.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735787.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735788.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735788.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735792.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735793.0,4.0,/job:ps/replica:0/task:0/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735840.0,128128.0,/job:worker/replica:0/task:1/device:CPU:0,/job:worker/replica:0/task:1/device:GPU:0
1510619735840.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735841.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735842.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735843.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735847.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735849.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735852.0,320.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735853.0,320.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735858.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735859.0,768.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735864.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735865.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735866.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735866.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735868.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735870.0,192.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735870.0,256.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735871.0,128.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735874.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735879.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735884.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735885.0,384.0,/job:worker/replica:0/task:1/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735889.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735890.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735890.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735890.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735891.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735891.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735894.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735894.0,512.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735895.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735895.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735895.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735895.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735896.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735896.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735897.0,768.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
1510619735897.0,640.0,/job:worker/replica:0/task:0/device:GPU:0,/job:ps/replica:0/task:0/device:CPU:0
