"order, bits_sent, raw_edgename"
0,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
1,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
2,67108864.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/weights/read
3,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
4,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
5,16777216.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/weights/read
6,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
8,4194304.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/weights/read
9,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
11,524288.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/weights/read
12,301056.0,resnet_v2_101/conv1/weights/read
13,32.0,resnet_v2_101/conv1/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/conv1/kernel/Regularizer/l2_regularizer/L2Loss
15,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/preact/gamma/read
16,131072.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/weights/read
17,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
18,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
19,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
20,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
21,524288.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/weights/read
22,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
23,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
24,8192.0,resnet_v2_101/block1/unit_2/bottleneck_v2/preact/gamma/read
25,524288.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/weights/read
26,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
27,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
28,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
29,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
30,524288.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/weights/read
31,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
33,8192.0,resnet_v2_101/block1/unit_3/bottleneck_v2/preact/gamma/read
34,524288.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/weights/read
35,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
36,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
37,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
38,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
39,524288.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/weights/read
40,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
41,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
42,8192.0,resnet_v2_101/block2/unit_1/bottleneck_v2/preact/gamma/read
43,1048576.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/weights/read
44,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
45,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
46,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
47,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
48,2097152.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/weights/read
49,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
50,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
51,16384.0,resnet_v2_101/block2/unit_2/bottleneck_v2/preact/gamma/read
52,2097152.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/weights/read
53,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
54,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
55,4096.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
56,4096.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
57,2097152.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/weights/read
58,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
59,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
60,16384.0,resnet_v2_101/block2/unit_3/bottleneck_v2/preact/gamma/read
61,2097152.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/weights/read
62,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
63,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
64,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
65,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
66,2097152.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/weights/read
67,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
68,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
69,16384.0,resnet_v2_101/block2/unit_4/bottleneck_v2/preact/gamma/read
70,2097152.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/weights/read
71,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
72,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
73,4096.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read
74,4096.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/BatchNorm/beta/read
75,2097152.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/weights/read
76,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
77,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
78,16384.0,resnet_v2_101/block3/unit_1/bottleneck_v2/preact/gamma/read
79,4194304.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/weights/read
80,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
81,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
82,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
83,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
84,8388608.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/weights/read
85,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
86,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
87,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/preact/gamma/read
88,8388608.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/weights/read
89,32.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
90,32.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
91,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
92,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
93,8388608.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv3/weights/read
94,32.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
95,32.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
96,32768.0,resnet_v2_101/block3/unit_3/bottleneck_v2/preact/gamma/read
97,8388608.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/weights/read
98,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
99,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
100,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
101,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
102,8388608.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/weights/read
103,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
104,32.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
105,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/preact/gamma/read
106,8388608.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/weights/read
107,32.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
108,32.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
109,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read
110,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv1/BatchNorm/beta/read
111,8388608.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv3/weights/read
112,32.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
113,32.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
114,32768.0,resnet_v2_101/block3/unit_5/bottleneck_v2/preact/gamma/read
115,8388608.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/weights/read
116,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
117,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
118,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/BatchNorm/gamma/read
119,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv1/BatchNorm/beta/read
120,8388608.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/weights/read
121,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
122,32.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
123,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/preact/gamma/read
124,8388608.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv1/weights/read
125,32.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
126,32.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
127,8192.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv1/BatchNorm/gamma/read
