"order, bits_sent, raw_edgename"
0,32032.0,resnet_v2_101/logits/biases/read
1,65536.0,resnet_v2_101/postnorm/beta/read
2,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/biases/read
3,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
4,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
5,75497472.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/weights/read
6,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
8,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/preact/beta/read
9,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/biases/read
10,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
11,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
12,75497472.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/weights/read
13,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
15,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/preact/beta/read
16,65536.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/biases/read
17,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
18,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
19,75497472.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/weights/read
20,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
21,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
22,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/beta/read
23,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/biases/read
24,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
25,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
26,18874368.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/weights/read
27,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
29,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/preact/beta/read
30,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/biases/read
31,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/beta/read
32,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/read
33,18874368.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/weights/read
34,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
35,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
36,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/beta/read
37,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/biases/read
38,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
39,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
40,18874368.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/weights/read
41,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
42,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
43,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/preact/beta/read
44,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/biases/read
45,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/beta/read
46,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/read
47,18874368.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/weights/read
48,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
49,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
50,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/beta/read
51,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/biases/read
52,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/beta/read
53,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
54,18874368.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/weights/read
55,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
56,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
57,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/preact/beta/read
58,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/biases/read
59,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/beta/read
60,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/gamma/read
61,18874368.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/weights/read
62,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
63,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
64,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/preact/beta/read
65,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/biases/read
66,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/beta/read
67,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
68,18874368.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/weights/read
69,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
70,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
71,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/preact/beta/read
72,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/biases/read
73,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/beta/read
74,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/gamma/read
75,18874368.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/weights/read
76,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
77,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
78,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/preact/beta/read
79,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/biases/read
80,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/beta/read
81,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
82,18874368.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/weights/read
83,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
84,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
85,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/preact/beta/read
86,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/biases/read
87,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/beta/read
88,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/gamma/read
89,18874368.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/weights/read
90,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
91,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
92,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/preact/beta/read
93,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/biases/read
94,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
95,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
96,18874368.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/weights/read
97,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
98,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
99,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/preact/beta/read
100,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv3/biases/read
101,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/beta/read
102,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/gamma/read
103,18874368.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/weights/read
104,32.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
105,32.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
106,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/preact/beta/read
107,32768.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv3/biases/read
108,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
109,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
