"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
1.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
1.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
2.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
2.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
198.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
199.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
199.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
199.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
200.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
200.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
201.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
201.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
201.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
201.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
202.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
202.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
354.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
354.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
354.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
355.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
355.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
355.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
356.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
356.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
2893.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
2893.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
2893.0,131203072.0,gradients/AddN
2893.0,536870912.0,gradients/AddN_1
2894.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
2894.0,5435817984.0,gradients/AddN_2
2895.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2895.0,75497472.0,gradients/AddN_5
2896.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2897.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2897.0,75497472.0,gradients/AddN_8
2898.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2898.0,75497472.0,gradients/AddN_11
2899.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2899.0,75497472.0,gradients/AddN_14
2900.0,75497472.0,gradients/AddN_17
2901.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2901.0,37748736.0,gradients/AddN_20
2902.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2903.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2903.0,18874368.0,gradients/AddN_23
2904.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2904.0,18874368.0,gradients/AddN_26
2905.0,9437184.0,gradients/AddN_29
2906.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2907.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2907.0,4718592.0,gradients/AddN_32
2909.0,2359296.0,gradients/AddN_35
2910.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2912.0,1179648.0,gradients/AddN_38
2913.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
2915.0,55296.0,gradients/AddN_41
