"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
44.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
44.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
90.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
90.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
2385.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
2385.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
2385.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
2385.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
2386.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
2386.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
2386.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
2386.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
2386.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
2386.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
2387.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
2387.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
2387.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
2387.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
2388.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
2388.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
2388.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
2388.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
2388.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
2389.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
15182.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
15182.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
15182.0,131203072.0,gradients/AddN
15183.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
15183.0,536870912.0,gradients/AddN_1
15184.0,5435817984.0,gradients/AddN_2
15185.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15186.0,75497472.0,gradients/AddN_5
15187.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15189.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15189.0,75497472.0,gradients/AddN_8
15191.0,75497472.0,gradients/AddN_11
15192.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15194.0,75497472.0,gradients/AddN_14
15196.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15197.0,75497472.0,gradients/AddN_17
15198.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15200.0,37748736.0,gradients/AddN_20
15201.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15203.0,18874368.0,gradients/AddN_23
15204.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15206.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15206.0,18874368.0,gradients/AddN_26
15208.0,9437184.0,gradients/AddN_29
15209.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15211.0,4718592.0,gradients/AddN_32
15212.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15214.0,2359296.0,gradients/AddN_35
15215.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15217.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
15217.0,1179648.0,gradients/AddN_38
15220.0,55296.0,gradients/AddN_41
