inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,multi_step,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-101_param_ps_assignment.json,3,0,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[4.565027884799367, 4.5650278911993665, 4.565027897599366, 4.565027903999366, 4.565027910399365, 4.565027916799365, 4.565027923199365, 4.565027929599364, 4.565027935999364, 4.565027942399364, 4.565027948799363, 4.565027955199363, 4.5650279615993625, 4.565027967999362, 4.565027974399362, 4.5650279807993615, 4.565027987199361, 4.565027993599361, 4.56502799999936, 4.56502800639936, 4.565028019199359, 4.565028025599359, 4.565028031999359, 4.565028038399358, 4.565028044799358, 4.5650280511993575, 4.565028057599357, 4.565028063999357, 4.565028070399356, 4.565028083199356, 4.565028499199351, 4.565864127999317, 11.947759395200572, 11.947759401600573, 11.947759408000573, 11.947759414400574, 11.947759420800574, 11.947759427200575, 11.947759433600575, 11.947759440000576, 11.947759452800577, 11.947759459200578, 11.947759465600578, 11.947759472000579, 11.94775947840058, 11.94775948480058, 11.94775949120058, 11.94775949760058, 11.947759504000581, 11.947759510400582, 11.947759516800582, 11.947759523200583, 11.947759529600583, 11.947759536000584, 11.947759542400584, 11.947759555200586, 11.947759561600586, 11.947759568000587, 11.947759574400587, 11.947759580800588, 11.947759587200588, 11.947759593600589, 11.947760009600556, 11.948595638400521, 19.321404153602252, 19.321404160002253, 19.321404166402253, 19.321404172802254, 19.321404179202254, 19.321404185602255, 19.321404192002255, 19.321404198402256, 19.321404204802256, 19.321404211202257, 19.321404224002258, 19.32140423040226, 19.32140423680226, 19.32140424320226, 19.32140424960226, 19.32140425600226, 19.32140426240226, 19.32140426880226, 19.321404275202262, 19.321404281602263, 19.321404288002263, 19.321404294402264, 19.321404300802264, 19.321404313602265, 19.321404320002266, 19.321404326402266, 19.321404332802267, 19.321404339202267, 19.321404345602268, 19.32140435200227, 19.321404768002235, 19.3222403968022]",14.754379372802896,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,10.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-101_param_ps_assignment.json,3,0,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 4.850770255999602, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205, 9.418609347200205]",8.848988793600203,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,10.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-101_param_ps_assignment.json,3,1,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[4.565027884799367, 4.5650278911993665, 4.565027897599366, 4.565027903999366, 4.565027910399365, 4.565027916799365, 4.565027923199365, 4.565027935999364, 4.565027942399364, 4.565027948799363, 4.565027955199363, 4.5650279615993625, 4.565027967999362, 4.565027974399362, 4.5650279807993615, 4.565027987199361, 4.565027993599361, 4.56502799999936, 4.56502800639936, 4.56502801279936, 4.565028019199359, 4.565028025599359, 4.565028031999359, 4.565028038399358, 4.565028044799358, 4.5650280511993575, 4.565028057599357, 4.565028063999357, 4.565028070399356, 4.565028076799356, 4.565028499199351, 4.565864127999317, 9.231328800001917, 9.231328806401917, 9.231328819201918, 9.231328825601919, 9.23132883200192, 9.23132883840192, 9.23132884480192, 9.231328851201921, 9.231328857601921, 9.231328864001922, 9.231328870401923, 9.231328876801923, 9.231328883201924, 9.231328889601924, 9.231328896001925, 9.231328902401925, 9.231328908801926, 9.231328915201926, 9.231328921601927, 9.231328928001927, 9.231328940801928, 9.231328947201929, 9.23132895360193, 9.23132896000193, 9.23132896640193, 9.231328972801931, 9.231328979201932, 9.231328985601932, 9.231328992001933, 9.231328998401933, 9.2313294144019, 9.232165043201865, 13.898123532801593, 13.898123539201594, 13.898123552001595, 13.898123558401595, 13.898123564801596, 13.898123571201596, 13.898123584001597, 13.898123590401598, 13.898123596801598, 13.898123603201599, 13.8981236096016, 13.8981236160016, 13.8981236224016, 13.898123628801601, 13.898123635201602, 13.898123641601602, 13.898123648001603, 13.898123654401603, 13.898123660801604, 13.898123667201604, 13.898123673601605, 13.898123680001605, 13.898123686401606, 13.898123692801606, 13.898123699201607, 13.898123705601607, 13.898123712001608, 13.898123718401608, 13.898123724801609, 13.89812373120161, 13.898124147201576, 13.898959776001542]",9.332279065602279,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,10.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-101_param_ps_assignment.json,3,1,0.176,10.0,-1,41,0,1,0,2,10.0,32,"[0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.14367650239999988, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 0.6558015583999999, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007, 1.2028015584000007]",1.0839983616,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,10.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-101_param_ps_assignment.json,3,0,0.176,25.0,-1,41,0,1,0,2,25.0,32,"[1.8260231539205676, 1.8260231564805676, 1.8260231590405676, 1.8260231616005675, 1.8260231667205675, 1.8260231692805675, 1.8260231718405675, 1.8260231744005675, 1.8260231769605675, 1.8260231795205675, 1.8260231820805675, 1.8260231846405675, 1.8260231872005674, 1.8260231897605674, 1.8260231923205674, 1.8260231948805674, 1.8260231974405674, 1.8260232000005674, 1.8260232025605674, 1.8260232051205674, 1.8260232076805674, 1.8260232102405674, 1.8260232128005673, 1.8260232153605673, 1.8260232179205673, 1.8260232204805673, 1.8260232256005673, 1.8260232281605673, 1.8260232307205673, 1.8260232332805673, 1.826023399680561, 1.826357651200553, 5.0802309785603645, 5.080230981120365, 5.080230983680365, 5.080230986240365, 5.080230988800365, 5.080230991360366, 5.080230993920366, 5.080230996480366, 5.080230999040366, 5.0802310016003664, 5.080231004160367, 5.080231006720367, 5.080231009280367, 5.080231011840367, 5.0802310144003675, 5.080231019520368, 5.080231022080368, 5.080231024640368, 5.080231027200369, 5.080231029760369, 5.080231032320369, 5.080231034880369, 5.080231037440369, 5.08023104000037, 5.08023104256037, 5.08023104768037, 5.0802310502403705, 5.080231052800371, 5.080231055360371, 5.080231057920371, 5.080231224320357, 5.080565475840377, 8.334829615360492, 8.334829617920493, 8.334829620480493, 8.334829623040493, 8.334829625600493, 8.334829628160493, 8.334829630720494, 8.334829633280494, 8.334829635840494, 8.334829638400494, 8.334829640960495, 8.334829643520495, 8.334829646080495, 8.334829648640495, 8.334829651200495, 8.334829653760496, 8.334829656320496, 8.334829661440496, 8.334829664000496, 8.334829666560497, 8.334829669120497, 8.334829671680497, 8.334829674240497, 8.334829679360498, 8.334829681920498, 8.334829684480498, 8.334829687040498, 8.334829689600499, 8.334829692160499, 8.334829694720499, 8.334829861120486, 8.33516411264045]",6.198966489599927,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,25.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-101_param_ps_assignment.json,3,0,0.176,25.0,-1,41,0,1,0,2,25.0,32,"[0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 2.0459604275201073, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754, 3.9594736499202754]",3.5415956057602545,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,25.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-101_param_ps_assignment.json,3,1,0.176,25.0,-1,41,0,1,0,2,25.0,32,"[1.8260231539205676, 1.8260231564805676, 1.8260231590405676, 1.8260231641605675, 1.8260231667205675, 1.8260231692805675, 1.8260231718405675, 1.8260231744005675, 1.8260231769605675, 1.8260231795205675, 1.8260231820805675, 1.8260231846405675, 1.8260231872005674, 1.8260231897605674, 1.8260231923205674, 1.8260231948805674, 1.8260231974405674, 1.8260232000005674, 1.8260232025605674, 1.8260232051205674, 1.8260232076805674, 1.8260232102405674, 1.8260232128005673, 1.8260232153605673, 1.8260232179205673, 1.8260232204805673, 1.8260232256005673, 1.8260232281605673, 1.8260232307205673, 1.8260232332805673, 1.826023399680561, 1.826357651200553, 3.7518345267214657, 3.751834529281466, 3.751834531841466, 3.7518345344014663, 3.7518345369614665, 3.7518345395214667, 3.751834542081467, 3.751834544641467, 3.7518345472014674, 3.7518345497614676, 3.751834554881468, 3.751834557441468, 3.7518345600014684, 3.7518345625614686, 3.751834565121469, 3.751834567681469, 3.7518345702414693, 3.7518345728014695, 3.7518345753614697, 3.75183457792147, 3.75183458048147, 3.7518345830414703, 3.7518345856014705, 3.7518345881614708, 3.751834590721471, 3.751834593281471, 3.7518345958414714, 3.7518345984014716, 3.751834600961472, 3.751834603521472, 3.7518347699214587, 3.7521690214414507, 5.677636689921028, 5.677636692481029, 5.677636695041029, 5.677636697601029, 5.6776367027210295, 5.67763670528103, 5.67763670784103, 5.67763671040103, 5.67763671296103, 5.6776367155210306, 5.677636720641031, 5.677636723201031, 5.677636725761031, 5.677636728321032, 5.677636730881032, 5.677636733441032, 5.677636736001032, 5.6776367385610325, 5.677636741121033, 5.677636743681033, 5.677636746241033, 5.677636748801033, 5.6776367513610335, 5.677636753921034, 5.677636756481034, 5.677636759041034, 5.677636761601034, 5.677636764161035, 5.677636766721035, 5.677636769281035, 5.677636935681021, 5.677971187201041]",3.851279284480468,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,25.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-101_param_ps_assignment.json,3,1,0.176,25.0,-1,41,0,1,0,2,25.0,32,"[0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.05748260096000018, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 0.6025566233599998, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008, 1.1615566233600008]",1.11799606784,12000000.0,0.0002,25.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,25.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-101_param_ps_assignment.json,3,0,0.176,50.0,-1,41,0,1,0,2,50.0,32,"[0.9130215769602836, 0.9130215782402836, 0.9130215795202836, 0.9130215808002836, 0.9130215820802836, 0.9130215833602836, 0.9130215846402836, 0.9130215859202836, 0.9130215872002836, 0.9130215884802836, 0.9130215897602836, 0.9130215910402836, 0.9130215923202836, 0.9130215936002836, 0.9130215948802836, 0.9130215974402835, 0.9130215987202835, 0.9130216000002835, 0.9130216012802835, 0.9130216025602835, 0.9130216038402835, 0.9130216051202835, 0.9130216064002835, 0.9130216076802835, 0.9130216089602835, 0.9130216115202835, 0.9130216128002835, 0.9130216140802835, 0.9130216153602835, 0.9130216166402835, 0.9130216998402804, 0.9131888256002764, 2.6116778924801243, 2.6116778937601244, 2.6116778950401245, 2.6116778963201246, 2.6116778976001247, 2.611677898880125, 2.611677900160125, 2.611677901440125, 2.611677902720125, 2.6116779040001252, 2.6116779052801253, 2.6116779065601254, 2.6116779078401255, 2.6116779104001258, 2.611677911680126, 2.611677912960126, 2.611677914240126, 2.6116779168001263, 2.6116779180801264, 2.6116779193601265, 2.6116779206401266, 2.6116779219201267, 2.611677923200127, 2.611677924480127, 2.611677925760127, 2.611677927040127, 2.6116779283201272, 2.6116779296001273, 2.6116779308801275, 2.6116779321601276, 2.6116780153601207, 2.6118451411201304, 4.310334856320304, 4.310334857600304, 4.310334858880304, 4.310334860160304, 4.310334861440304, 4.310334862720304, 4.310334864000304, 4.310334865280304, 4.3103348665603045, 4.310334867840305, 4.310334869120305, 4.310334870400305, 4.310334871680305, 4.310334872960305, 4.310334874240305, 4.310334875520305, 4.310334876800305, 4.3103348780803055, 4.310334879360306, 4.310334880640306, 4.310334881920306, 4.310334883200306, 4.310334884480306, 4.310334885760306, 4.310334888320306, 4.310334889600306, 4.3103348908803065, 4.310334892160307, 4.310334894720307, 4.310334896000307, 4.3103349792003005, 4.310502104960283]",3.0999019046400154,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,50.0,1,none,resnet-101,0
0,10.0,distribution_csv/resnet-101/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-101_param_ps_assignment.json,3,0,0.176,50.0,-1,41,0,1,0,2,50.0,32,"[0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 0.028751300480000085, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 1.1109974489600578, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134, 2.1448911033599134]",1.7319916256000287,12000000.0,0.0002,50.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-101/,3000.0,50.0,1,none,resnet-101,0
