"order, bits_sent, raw_edgename"
0,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/BatchNorm/gamma/read
1,8388608.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/weights/read
2,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
3,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
4,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/BatchNorm/gamma/read
5,8388608.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/weights/read
6,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
8,8388608.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/weights/read
9,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
11,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/BatchNorm/gamma/read
12,8388608.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/weights/read
13,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
15,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/BatchNorm/gamma/read
16,8388608.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/weights/read
17,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
18,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
19,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/BatchNorm/gamma/read
20,8388608.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/weights/read
21,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
23,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/BatchNorm/gamma/read
24,8388608.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/weights/read
25,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
26,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
27,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/BatchNorm/gamma/read
28,8388608.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/weights/read
29,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
30,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
31,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/BatchNorm/gamma/read
32,8388608.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/weights/read
33,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
35,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/BatchNorm/gamma/read
36,8388608.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/weights/read
37,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
38,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
39,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/BatchNorm/gamma/read
