"order, bits_sent, raw_edgename"
0,32032.0,resnet_v2_101/logits/biases/read
1,65536.0,resnet_v2_101/postnorm/beta/read
2,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
3,75497472.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/weights/read
4,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
6,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/preact/beta/read
7,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
8,75497472.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/weights/read
9,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
11,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/preact/beta/read
12,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
13,75497472.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/weights/read
14,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
15,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
16,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/biases/read
17,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
18,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/biases/read
19,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/read
20,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/biases/read
21,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
22,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/biases/read
23,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/read
24,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/biases/read
25,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
26,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/biases/read
27,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/gamma/read
28,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/biases/read
29,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
30,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/biases/read
31,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/gamma/read
32,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/biases/read
33,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
34,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/biases/read
35,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/gamma/read
36,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/biases/read
37,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
38,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv3/biases/read
39,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/gamma/read
40,32768.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv3/biases/read
41,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
42,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv3/biases/read
43,8192.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/read
44,32768.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv3/biases/read
45,8192.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read
46,32768.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv3/biases/read
47,8192.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv2/BatchNorm/gamma/read
48,32768.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv3/biases/read
49,8192.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv2/BatchNorm/gamma/read
50,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv3/biases/read
51,8192.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv2/BatchNorm/gamma/read
52,32768.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv3/biases/read
53,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv2/BatchNorm/gamma/read
54,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv3/biases/read
55,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv2/BatchNorm/gamma/read
56,32768.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv3/biases/read
57,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
58,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv3/biases/read
59,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
60,32768.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv3/biases/read
61,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
62,16384.0,resnet_v2_101/block3/unit_1/bottleneck_v2/preact/beta/read
63,4096.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv2/BatchNorm/beta/read
64,4718592.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv2/weights/read
65,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
66,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
67,16384.0,resnet_v2_101/block2/unit_4/bottleneck_v2/preact/beta/read
68,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
69,4718592.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv2/weights/read
70,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
71,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
72,16384.0,resnet_v2_101/block2/unit_3/bottleneck_v2/preact/beta/read
73,4096.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
74,4718592.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv2/weights/read
75,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
76,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
77,16384.0,resnet_v2_101/block2/unit_2/bottleneck_v2/preact/beta/read
78,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
79,4718592.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/weights/read
80,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
81,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
82,8192.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/biases/read
83,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
84,8192.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/biases/read
85,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
86,8192.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/biases/read
87,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
88,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/preact/beta/read
89,8192.0,resnet_v2_101/block1/unit_1/bottleneck_v2/shortcut/biases/read
90,32768.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/biases/read
91,64.0,sync_token_q_Dequeue
