"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/biases/read
1,16384.0,resnet_v2_101/block2/unit_1/bottleneck_v2/shortcut/biases/read
2,2048.0,resnet_v2_101/conv1/biases/read
3,1179648.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv2/weights/read
4,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
6,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
7,8192.0,resnet_v2_101/block1/unit_2/bottleneck_v2/preact/beta/read
8,1179648.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/weights/read
9,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
11,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
12,8192.0,resnet_v2_101/block1/unit_3/bottleneck_v2/preact/beta/read
13,1179648.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv2/weights/read
14,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
15,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
16,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
17,8192.0,resnet_v2_101/block2/unit_1/bottleneck_v2/preact/beta/read
18,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
19,16384.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/biases/read
20,4096.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
