"order, bits_sent, raw_edgename"
0,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/preact/gamma/read
1,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/BatchNorm/beta/read
2,8388608.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/weights/read
3,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
4,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
5,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/gamma/read
6,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/BatchNorm/beta/read
7,8388608.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/weights/read
8,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
9,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
10,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/preact/gamma/read
11,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/BatchNorm/beta/read
12,8388608.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/weights/read
13,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
15,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/preact/gamma/read
16,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/BatchNorm/beta/read
17,8388608.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/weights/read
18,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
19,32.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
20,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/preact/gamma/read
21,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/BatchNorm/beta/read
22,8388608.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/weights/read
23,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
24,32.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
25,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/preact/gamma/read
26,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/BatchNorm/beta/read
27,8388608.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/weights/read
28,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
30,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/preact/gamma/read
31,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/BatchNorm/beta/read
32,8388608.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/weights/read
33,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
35,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/preact/gamma/read
36,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/BatchNorm/beta/read
37,8388608.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/weights/read
38,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
39,32.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
40,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/preact/gamma/read
41,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv1/BatchNorm/beta/read
42,8388608.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv1/weights/read
43,32.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
44,32.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
45,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/preact/gamma/read
46,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/BatchNorm/beta/read
47,8388608.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/weights/read
48,32.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
49,32.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
50,8388608.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/weights/read
51,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
52,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
53,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/read
54,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/gamma/read
55,8388608.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/weights/read
56,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
57,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
58,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/BatchNorm/beta/read
59,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/preact/gamma/read
60,8388608.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/weights/read
61,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
62,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
63,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/BatchNorm/beta/read
64,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/gamma/read
65,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
