"order, bits_sent, raw_edgename"
0,32768.0,resnet_v2_200/block3/unit_27/bottleneck_v2/preact/beta/read
1,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/BatchNorm/beta/read
2,18874368.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/weights/read
3,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
4,32768.0,resnet_v2_200/block3/unit_26/bottleneck_v2/preact/beta/read
5,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/BatchNorm/beta/read
6,18874368.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/weights/read
7,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
9,32.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
10,32768.0,resnet_v2_200/block3/unit_25/bottleneck_v2/preact/beta/read
11,8192.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/BatchNorm/beta/read
12,18874368.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/weights/read
13,32.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
15,32768.0,resnet_v2_200/block3/unit_24/bottleneck_v2/preact/beta/read
16,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
17,18874368.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/weights/read
18,32.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
19,32.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
20,32768.0,resnet_v2_200/block3/unit_23/bottleneck_v2/preact/beta/read
21,8192.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/BatchNorm/beta/read
22,18874368.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/weights/read
23,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
24,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
25,32768.0,resnet_v2_200/block3/unit_22/bottleneck_v2/preact/beta/read
26,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
27,18874368.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/weights/read
28,32.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
30,32768.0,resnet_v2_200/block3/unit_21/bottleneck_v2/preact/beta/read
31,8192.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/BatchNorm/beta/read
32,18874368.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/weights/read
33,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
34,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
