"order, bits_sent, raw_edgename"
0,65601536.0,resnet_v2_200/logits/weights/read
1,32.0,resnet_v2_200/logits/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_200/logits/kernel/Regularizer/l2_regularizer/L2Loss
3,65536.0,resnet_v2_200/postnorm/gamma/read
4,16384.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
5,33554432.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/weights/read
6,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
7,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
8,65536.0,resnet_v2_200/block4/unit_3/bottleneck_v2/preact/gamma/read
9,16384.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
10,33554432.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv1/weights/read
11,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
12,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
13,65536.0,resnet_v2_200/block4/unit_2/bottleneck_v2/preact/gamma/read
14,16384.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
15,16777216.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/weights/read
16,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
17,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
18,8388608.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv3/weights/read
19,32.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
20,32.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
21,8192.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv1/BatchNorm/gamma/read
22,8388608.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv3/weights/read
23,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
24,32.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
25,8192.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv1/BatchNorm/gamma/read
26,8388608.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv3/weights/read
27,32.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
29,8192.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv1/BatchNorm/gamma/read
30,8388608.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv3/weights/read
31,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
33,8192.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv1/BatchNorm/gamma/read
34,8388608.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv3/weights/read
35,32.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
36,32.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
37,8192.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv1/BatchNorm/gamma/read
38,8388608.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv3/weights/read
39,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
40,32.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
41,8192.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv1/BatchNorm/gamma/read
42,8388608.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv3/weights/read
43,32.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
44,32.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
45,8192.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv1/BatchNorm/gamma/read
46,8388608.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv3/weights/read
47,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
48,32.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
49,8192.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv1/BatchNorm/gamma/read
50,8388608.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/weights/read
51,32.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
52,32.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
53,8192.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv1/BatchNorm/gamma/read
54,8388608.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv3/weights/read
55,32.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
56,32.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
57,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv1/BatchNorm/gamma/read
58,8388608.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/weights/read
59,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
60,32.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
61,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv1/BatchNorm/gamma/read
62,8388608.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv3/weights/read
