"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
48.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
49.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze_1
49.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
49.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
49.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
50.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
50.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
50.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
50.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
51.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
264.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
264.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
293.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
293.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
309.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
309.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
331.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
331.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
353.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
353.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
392.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
393.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
635.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
636.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
5402.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
5402.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
5402.0,131203072.0,gradients/AddN
5402.0,536870912.0,gradients/AddN_1
5403.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5403.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
5403.0,5435817984.0,gradients/AddN_2
5404.0,75497472.0,gradients/AddN_5
5405.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5405.0,75497472.0,gradients/AddN_8
5406.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5407.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5407.0,75497472.0,gradients/AddN_11
5408.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5408.0,75497472.0,gradients/AddN_14
5409.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5409.0,75497472.0,gradients/AddN_17
5410.0,37748736.0,gradients/AddN_20
5411.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5411.0,18874368.0,gradients/AddN_23
5412.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5413.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5413.0,18874368.0,gradients/AddN_26
5414.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5414.0,9437184.0,gradients/AddN_29
5415.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5415.0,4718592.0,gradients/AddN_32
5416.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5416.0,2359296.0,gradients/AddN_35
5417.0,1179648.0,gradients/AddN_38
5418.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
5418.0,55296.0,gradients/AddN_41
