inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,num_ps,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10,-1,41,4,1,10,128,"[8.771613011139024, 8.771619564739025, 8.771626118339025, 8.771632671939026, 8.771639225539026, 8.771645779139027, 8.771652332739027, 8.771658886339027, 8.771665439939028, 8.771671993539028, 8.771678547139029, 8.77168510073903, 8.77169165433903, 8.77169820793903, 8.77170476153903, 8.771711315139031, 8.771717868739032, 8.771724422339032, 8.771730975939033, 8.771737529539033, 8.771744083139033, 8.771750636739034, 8.771757190339034, 8.771763743939035, 8.771770297539035, 8.771776851139036, 8.771783404739036, 8.771789958339037, 8.771796511939037, 8.771803065539038, 8.771809619139038, 8.771816172739038, 8.771822726339039, 8.77182927993904, 8.77183583353904, 8.77184238713904, 8.77184894073904, 8.771855494339041, 8.771862047939042, 8.771868601539042, 8.771875155139043, 8.771881708739043, 8.771888262339044, 8.771894815939044, 8.771901369539044, 8.771907923139045, 8.771914476739045, 8.771921030339046, 8.771927583939046, 8.771934137539047, 8.771940691139047, 8.771947244739048, 8.771953798339048, 8.771960351939049, 8.771966905539049, 8.77197345913905, 8.77198001273905, 8.77198656633905, 8.77199311993905, 8.771999673539051, 8.772006227139052, 8.772012780739052, 8.772019334339053, 8.772025887939053, 8.772032441539054, 8.772038995139054, 8.772045548739055, 8.772052102339055, 8.772058655939055, 8.772065209539056, 8.772071763139056, 8.772078316739057, 8.772084870339057, 8.772091423939058, 8.772097977539058, 8.772104531139059, 8.772111084739059, 8.77211763833906, 8.77212419193906, 8.77213074553906, 8.772137299139061, 8.772143852739061, 8.772150406339062, 8.772156959939062, 8.772163513539063, 8.772170067139063, 8.772176620739064, 8.772183174339064, 8.772189727939065, 8.772196281539065, 8.772202835139066, 8.772209388739066, 8.772215942339066, 8.772222495939067, 8.772229049539067, 8.772235603139068, 8.772242156739068, 8.772248710339069, 8.77225526393907, 8.77226181753907, 8.77226837113907, 8.77227492473907, 8.772281478339071, 8.772288031939071, 8.772294585539072, 8.772301139139072, 8.772307692739073, 8.772314246339073, 8.772320799939074, 8.772327353539074, 8.772333907139075, 8.772340460739075, 8.772347014339076, 8.772353567939076, 8.772360121539077, 8.772366675139077, 8.772373228739077, 8.772379782339078, 8.772386335939078, 8.772392889539079, 8.77239944313908, 8.77240599673908, 8.77241255033908, 8.77241910393908, 8.772425657539081, 8.772432211139082, 8.772438764739082, 8.772445318339082]",17.3324340320604,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,10,-1,41,4,1,10,128,"[0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016]",1.0838260288000008,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10,-1,42,4,1,10,128,"[8.771613011139024, 8.771619564739025, 8.771626118339025, 8.771632671939026, 8.771639225539026, 8.771645779139027, 8.771652332739027, 8.771658886339027, 8.771665439939028, 8.771671993539028, 8.771678547139029, 8.77168510073903, 8.77169165433903, 8.77169820793903, 8.77170476153903, 8.771711315139031, 8.771717868739032, 8.771724422339032, 8.771730975939033, 8.771737529539033, 8.771744083139033, 8.771750636739034, 8.771757190339034, 8.771763743939035, 8.771770297539035, 8.771776851139036, 8.771783404739036, 8.771789958339037, 8.771796511939037, 8.771803065539038, 8.771809619139038, 8.771816172739038, 8.771822726339039, 8.77182927993904, 8.77183583353904, 8.77184238713904, 8.77184894073904, 8.771855494339041, 8.771862047939042, 8.771868601539042, 8.771875155139043, 8.771881708739043, 8.771888262339044, 8.771894815939044, 8.771901369539044, 8.771907923139045, 8.771914476739045, 8.771921030339046, 8.771927583939046, 8.771934137539047, 8.771940691139047, 8.771947244739048, 8.771953798339048, 8.771960351939049, 8.771966905539049, 8.77197345913905, 8.77198001273905, 8.77198656633905, 8.77199311993905, 8.771999673539051, 8.772006227139052, 8.772012780739052, 8.772019334339053, 8.772025887939053, 8.772032441539054, 8.772038995139054, 8.772045548739055, 8.772052102339055, 8.772058655939055, 8.772065209539056, 8.772071763139056, 8.772078316739057, 8.772084870339057, 8.772091423939058, 8.772097977539058, 8.772104531139059, 8.772111084739059, 8.77211763833906, 8.77212419193906, 8.77213074553906, 8.772137299139061, 8.772143852739061, 8.772150406339062, 8.772156959939062, 8.772163513539063, 8.772170067139063, 8.772176620739064, 8.772183174339064, 8.772189727939065, 8.772196281539065, 8.772202835139066, 8.772209388739066, 8.772215942339066, 8.772222495939067, 8.772229049539067, 8.772235603139068, 8.772242156739068, 8.772248710339069, 8.77225526393907, 8.77226181753907, 8.77226837113907, 8.77227492473907, 8.772281478339071, 8.772288031939071, 8.772294585539072, 8.772301139139072, 8.772307692739073, 8.772314246339073, 8.772320799939074, 8.772327353539074, 8.772333907139075, 8.772340460739075, 8.772347014339076, 8.772353567939076, 8.772360121539077, 8.772366675139077, 8.772373228739077, 8.772379782339078, 8.772386335939078, 8.772392889539079, 8.77239944313908, 8.77240599673908, 8.77241255033908, 8.77241910393908, 8.772425657539081, 8.772432211139082, 8.772438764739082, 8.772445318339082]",17.587895817696175,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,10,-1,42,4,1,10,128,"[0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016]",0.9548260288000009,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10,-1,43,4,1,10,128,"[8.771613011139024, 8.771619564739025, 8.771626118339025, 8.771632671939026, 8.771639225539026, 8.771645779139027, 8.771652332739027, 8.771658886339027, 8.771665439939028, 8.771671993539028, 8.771678547139029, 8.77168510073903, 8.77169165433903, 8.77169820793903, 8.77170476153903, 8.771711315139031, 8.771717868739032, 8.771724422339032, 8.771730975939033, 8.771737529539033, 8.771744083139033, 8.771750636739034, 8.771757190339034, 8.771763743939035, 8.771770297539035, 8.771776851139036, 8.771783404739036, 8.771789958339037, 8.771796511939037, 8.771803065539038, 8.771809619139038, 8.771816172739038, 8.771822726339039, 8.77182927993904, 8.77183583353904, 8.77184238713904, 8.77184894073904, 8.771855494339041, 8.771862047939042, 8.771868601539042, 8.771875155139043, 8.771881708739043, 8.771888262339044, 8.771894815939044, 8.771901369539044, 8.771907923139045, 8.771914476739045, 8.771921030339046, 8.771927583939046, 8.771934137539047, 8.771940691139047, 8.771947244739048, 8.771953798339048, 8.771960351939049, 8.771966905539049, 8.77197345913905, 8.77198001273905, 8.77198656633905, 8.77199311993905, 8.771999673539051, 8.772006227139052, 8.772012780739052, 8.772019334339053, 8.772025887939053, 8.772032441539054, 8.772038995139054, 8.772045548739055, 8.772052102339055, 8.772058655939055, 8.772065209539056, 8.772071763139056, 8.772078316739057, 8.772084870339057, 8.772091423939058, 8.772097977539058, 8.772104531139059, 8.772111084739059, 8.77211763833906, 8.77212419193906, 8.77213074553906, 8.772137299139061, 8.772143852739061, 8.772150406339062, 8.772156959939062, 8.772163513539063, 8.772170067139063, 8.772176620739064, 8.772183174339064, 8.772189727939065, 8.772196281539065, 8.772202835139066, 8.772209388739066, 8.772215942339066, 8.772222495939067, 8.772229049539067, 8.772235603139068, 8.772242156739068, 8.772248710339069, 8.77225526393907, 8.77226181753907, 8.77226837113907, 8.77227492473907, 8.772281478339071, 8.772288031939071, 8.772294585539072, 8.772301139139072, 8.772307692739073, 8.772314246339073, 8.772320799939074, 8.772327353539074, 8.772333907139075, 8.772340460739075, 8.772347014339076, 8.772353567939076, 8.772360121539077, 8.772366675139077, 8.772373228739077, 8.772379782339078, 8.772386335939078, 8.772392889539079, 8.77239944313908, 8.77240599673908, 8.77241255033908, 8.77241910393908, 8.772425657539081, 8.772432211139082, 8.772438764739082, 8.772445318339082]",17.583700694495548,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,10,-1,43,4,1,10,128,"[0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016]",0.9588260288000009,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10,-1,44,4,1,10,128,"[8.771613011139024, 8.771619564739025, 8.771626118339025, 8.771632671939026, 8.771639225539026, 8.771645779139027, 8.771652332739027, 8.771658886339027, 8.771665439939028, 8.771671993539028, 8.771678547139029, 8.77168510073903, 8.77169165433903, 8.77169820793903, 8.77170476153903, 8.771711315139031, 8.771717868739032, 8.771724422339032, 8.771730975939033, 8.771737529539033, 8.771744083139033, 8.771750636739034, 8.771757190339034, 8.771763743939035, 8.771770297539035, 8.771776851139036, 8.771783404739036, 8.771789958339037, 8.771796511939037, 8.771803065539038, 8.771809619139038, 8.771816172739038, 8.771822726339039, 8.77182927993904, 8.77183583353904, 8.77184238713904, 8.77184894073904, 8.771855494339041, 8.771862047939042, 8.771868601539042, 8.771875155139043, 8.771881708739043, 8.771888262339044, 8.771894815939044, 8.771901369539044, 8.771907923139045, 8.771914476739045, 8.771921030339046, 8.771927583939046, 8.771934137539047, 8.771940691139047, 8.771947244739048, 8.771953798339048, 8.771960351939049, 8.771966905539049, 8.77197345913905, 8.77198001273905, 8.77198656633905, 8.77199311993905, 8.771999673539051, 8.772006227139052, 8.772012780739052, 8.772019334339053, 8.772025887939053, 8.772032441539054, 8.772038995139054, 8.772045548739055, 8.772052102339055, 8.772058655939055, 8.772065209539056, 8.772071763139056, 8.772078316739057, 8.772084870339057, 8.772091423939058, 8.772097977539058, 8.772104531139059, 8.772111084739059, 8.77211763833906, 8.77212419193906, 8.77213074553906, 8.772137299139061, 8.772143852739061, 8.772150406339062, 8.772156959939062, 8.772163513539063, 8.772170067139063, 8.772176620739064, 8.772183174339064, 8.772189727939065, 8.772196281539065, 8.772202835139066, 8.772209388739066, 8.772215942339066, 8.772222495939067, 8.772229049539067, 8.772235603139068, 8.772242156739068, 8.772248710339069, 8.77225526393907, 8.77226181753907, 8.77226837113907, 8.77227492473907, 8.772281478339071, 8.772288031939071, 8.772294585539072, 8.772301139139072, 8.772307692739073, 8.772314246339073, 8.772320799939074, 8.772327353539074, 8.772333907139075, 8.772340460739075, 8.772347014339076, 8.772353567939076, 8.772360121539077, 8.772366675139077, 8.772373228739077, 8.772379782339078, 8.772386335939078, 8.772392889539079, 8.77239944313908, 8.77240599673908, 8.77241255033908, 8.77241910393908, 8.772425657539081, 8.772432211139082, 8.772438764739082, 8.772445318339082]",17.585431952095764,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,10,-1,44,4,1,10,128,"[0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016]",1.0925220159999784,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10,-1,45,4,1,10,128,"[8.771613011139024, 8.771619564739025, 8.771626118339025, 8.771632671939026, 8.771639225539026, 8.771645779139027, 8.771652332739027, 8.771658886339027, 8.771665439939028, 8.771671993539028, 8.771678547139029, 8.77168510073903, 8.77169165433903, 8.77169820793903, 8.77170476153903, 8.771711315139031, 8.771717868739032, 8.771724422339032, 8.771730975939033, 8.771737529539033, 8.771744083139033, 8.771750636739034, 8.771757190339034, 8.771763743939035, 8.771770297539035, 8.771776851139036, 8.771783404739036, 8.771789958339037, 8.771796511939037, 8.771803065539038, 8.771809619139038, 8.771816172739038, 8.771822726339039, 8.77182927993904, 8.77183583353904, 8.77184238713904, 8.77184894073904, 8.771855494339041, 8.771862047939042, 8.771868601539042, 8.771875155139043, 8.771881708739043, 8.771888262339044, 8.771894815939044, 8.771901369539044, 8.771907923139045, 8.771914476739045, 8.771921030339046, 8.771927583939046, 8.771934137539047, 8.771940691139047, 8.771947244739048, 8.771953798339048, 8.771960351939049, 8.771966905539049, 8.77197345913905, 8.77198001273905, 8.77198656633905, 8.77199311993905, 8.771999673539051, 8.772006227139052, 8.772012780739052, 8.772019334339053, 8.772025887939053, 8.772032441539054, 8.772038995139054, 8.772045548739055, 8.772052102339055, 8.772058655939055, 8.772065209539056, 8.772071763139056, 8.772078316739057, 8.772084870339057, 8.772091423939058, 8.772097977539058, 8.772104531139059, 8.772111084739059, 8.77211763833906, 8.77212419193906, 8.77213074553906, 8.772137299139061, 8.772143852739061, 8.772150406339062, 8.772156959939062, 8.772163513539063, 8.772170067139063, 8.772176620739064, 8.772183174339064, 8.772189727939065, 8.772196281539065, 8.772202835139066, 8.772209388739066, 8.772215942339066, 8.772222495939067, 8.772229049539067, 8.772235603139068, 8.772242156739068, 8.772248710339069, 8.77225526393907, 8.77226181753907, 8.77226837113907, 8.77227492473907, 8.772281478339071, 8.772288031939071, 8.772294585539072, 8.772301139139072, 8.772307692739073, 8.772314246339073, 8.772320799939074, 8.772327353539074, 8.772333907139075, 8.772340460739075, 8.772347014339076, 8.772353567939076, 8.772360121539077, 8.772366675139077, 8.772373228739077, 8.772379782339078, 8.772386335939078, 8.772392889539079, 8.77239944313908, 8.77240599673908, 8.77241255033908, 8.77241910393908, 8.772425657539081, 8.772432211139082, 8.772438764739082, 8.772445318339082]",17.592738108896725,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,10,-1,45,4,1,10,128,"[0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016, 0.21047736960007016]",0.955826028800001,120000.0,0.0002,10,1,,1,0,10.0,10.0,-1,0.0,csv/resnet-200/,3000.0,10,none,resnet-200,0
