"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_101/postnorm/gamma/read
1,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
2,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/preact/gamma/read
3,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
4,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/preact/gamma/read
5,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
6,2097152.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/weights/read
7,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
9,2097152.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/weights/read
10,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
12,2097152.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/weights/read
13,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
15,1048576.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/weights/read
16,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
17,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
18,524288.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/weights/read
19,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
20,32.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
21,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
22,524288.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/weights/read
23,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
24,32.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
25,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
26,524288.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/weights/read
27,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
28,32.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
29,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
30,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/preact/gamma/read
31,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
33,16777216.0,resnet_v2_101/block3/unit_1/bottleneck_v2/shortcut/weights/read
