"order, bits_sent, raw_edgename"
0,8388608.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/weights/read
1,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
3,8388608.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/weights/read
4,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
5,32.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
6,8388608.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/weights/read
7,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
9,67108864.0,resnet_v2_101/block4/unit_1/bottleneck_v2/shortcut/weights/read
10,2048.0,resnet_v2_101/block1/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
11,8192.0,resnet_v2_101/block1/unit_2/bottleneck_v2/preact/gamma/read
12,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
13,32.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
14,2048.0,resnet_v2_101/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
15,8192.0,resnet_v2_101/block1/unit_3/bottleneck_v2/preact/gamma/read
16,8388608.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/weights/read
17,2048.0,resnet_v2_101/block1/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
18,8192.0,resnet_v2_101/block2/unit_1/bottleneck_v2/preact/gamma/read
19,4096.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
20,2097152.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/weights/read
21,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
22,32.0,resnet_v2_101/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
23,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
24,32.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
25,8388608.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/weights/read
26,4096.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
27,2097152.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/weights/read
28,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_101/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
30,4096.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
31,2097152.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/weights/read
32,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
33,32.0,resnet_v2_101/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
34,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
35,32.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
36,8388608.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/weights/read
37,4096.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read
38,2097152.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/weights/read
39,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
40,32.0,resnet_v2_101/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
41,4194304.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv1/weights/read
42,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
43,32.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
44,8388608.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv1/weights/read
