"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/biases/read
1,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
2,65536.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/biases/read
3,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
4,65536.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/biases/read
5,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
6,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/beta/read
7,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
8,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/preact/beta/read
9,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/beta/read
10,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/beta/read
11,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
12,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/preact/beta/read
13,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/beta/read
14,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/beta/read
15,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/beta/read
16,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/preact/beta/read
17,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/beta/read
18,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/preact/beta/read
19,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/beta/read
20,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/preact/beta/read
21,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/beta/read
22,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/preact/beta/read
23,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/beta/read
24,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/preact/beta/read
25,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/beta/read
26,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/preact/beta/read
27,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
28,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/preact/beta/read
29,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/beta/read
30,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/preact/beta/read
31,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
32,32768.0,resnet_v2_101/block3/unit_11/bottleneck_v2/preact/beta/read
33,8192.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta/read
34,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/preact/beta/read
35,8192.0,resnet_v2_101/block3/unit_9/bottleneck_v2/conv2/BatchNorm/beta/read
36,32768.0,resnet_v2_101/block3/unit_9/bottleneck_v2/preact/beta/read
37,8192.0,resnet_v2_101/block3/unit_8/bottleneck_v2/conv2/BatchNorm/beta/read
38,32768.0,resnet_v2_101/block3/unit_8/bottleneck_v2/preact/beta/read
39,8192.0,resnet_v2_101/block3/unit_7/bottleneck_v2/conv2/BatchNorm/beta/read
40,32768.0,resnet_v2_101/block3/unit_7/bottleneck_v2/preact/beta/read
41,8192.0,resnet_v2_101/block3/unit_6/bottleneck_v2/conv2/BatchNorm/beta/read
42,32768.0,resnet_v2_101/block3/unit_6/bottleneck_v2/preact/beta/read
43,8192.0,resnet_v2_101/block3/unit_5/bottleneck_v2/conv2/BatchNorm/beta/read
44,32768.0,resnet_v2_101/block3/unit_5/bottleneck_v2/preact/beta/read
45,8192.0,resnet_v2_101/block3/unit_4/bottleneck_v2/conv2/BatchNorm/beta/read
46,32768.0,resnet_v2_101/block3/unit_4/bottleneck_v2/preact/beta/read
47,8192.0,resnet_v2_101/block3/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
48,32768.0,resnet_v2_101/block3/unit_3/bottleneck_v2/preact/beta/read
49,8192.0,resnet_v2_101/block3/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
50,32768.0,resnet_v2_101/block3/unit_2/bottleneck_v2/preact/beta/read
51,8192.0,resnet_v2_101/block3/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
