"order, bits_sent, raw_edgename"
0,33554432.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/weights/read
1,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
2,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
3,16384.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
4,33554432.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/weights/read
5,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
6,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
7,16384.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
8,33554432.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/weights/read
9,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
10,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
11,16384.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
12,32768.0,resnet_v2_101/block4/unit_1/bottleneck_v2/preact/gamma/read
13,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv1/BatchNorm/beta/read
14,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/preact/gamma/read
15,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv1/BatchNorm/beta/read
16,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/preact/gamma/read
17,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/read
18,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/preact/gamma/read
19,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv1/BatchNorm/beta/read
20,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/preact/gamma/read
