"order, bits_sent, raw_edgename"
0,32032.0,resnet_v2_101/logits/biases/read
1,75497472.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/weights/read
2,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
3,32.0,resnet_v2_101/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
4,8192.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
5,32768.0,resnet_v2_101/block3/unit_19/bottleneck_v2/conv3/biases/read
6,8192.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/read
7,32768.0,resnet_v2_101/block3/unit_20/bottleneck_v2/conv3/biases/read
8,8192.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
9,32768.0,resnet_v2_101/block3/unit_21/bottleneck_v2/conv3/biases/read
10,8192.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/read
11,32768.0,resnet_v2_101/block3/unit_22/bottleneck_v2/conv3/biases/read
12,8192.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
13,32768.0,resnet_v2_101/block3/unit_23/bottleneck_v2/conv3/biases/read
14,75497472.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/weights/read
15,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
16,32.0,resnet_v2_101/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
17,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
18,32.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
19,75497472.0,resnet_v2_101/block4/unit_2/bottleneck_v2/conv2/weights/read
20,64.0,sync_token_q_Dequeue
21,32768.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv3/biases/read
22,8192.0,resnet_v2_101/block3/unit_18/bottleneck_v2/conv2/BatchNorm/gamma/read
23,32768.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv3/biases/read
24,8192.0,resnet_v2_101/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
25,32768.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv3/biases/read
26,8192.0,resnet_v2_101/block3/unit_16/bottleneck_v2/conv2/BatchNorm/gamma/read
27,32768.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv3/biases/read
28,8192.0,resnet_v2_101/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
29,32768.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv3/biases/read
30,8192.0,resnet_v2_101/block3/unit_14/bottleneck_v2/conv2/BatchNorm/gamma/read
31,32768.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv3/biases/read
32,8192.0,resnet_v2_101/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
33,32768.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv3/biases/read
34,8192.0,resnet_v2_101/block3/unit_12/bottleneck_v2/conv2/BatchNorm/gamma/read
35,32768.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv3/biases/read
36,8192.0,resnet_v2_101/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
37,32768.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv3/biases/read
38,8192.0,resnet_v2_101/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/read
