inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,1,0,1,25,16,"[4.208038700801745, 4.208039982081745, 4.208041263361745, 4.208042544641746, 4.208043825921746, 4.208045107201746, 4.208047669761747, 4.208048951041747, 4.208050232321748, 4.208051513601748, 4.208052794881748, 4.208054076161749, 4.208055357441749, 4.208056638721749, 4.20805792000175, 4.208085381121741]",8.416124469727006,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,1,0,1,10,16,"[0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038]",11.177813836814764,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,8,0,1,25,16,"[3.6155942028830648, 3.615594204163065, 3.615594205443065, 3.615594206723065, 3.615594208003065, 3.6155942105630654, 3.6155942118430655, 3.6155942131230656, 3.6155942144030657, 3.615594215683066, 3.615594216963066, 3.615594218243066, 3.615594219523066, 3.6155942208030662, 3.6155942220830664, 3.615642182403063]",7.25796563069659,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,8,0,1,10,16,"[0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377]",9.763512400005562,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,1,0,1,10,32,"[0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038]",21.69784863999982,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,1,0,1,25,32,"[8.416054839007073, 8.416056120287072, 8.416057401567071, 8.416058682847071, 8.41605996412707, 8.41606124540707, 8.41606252668707, 8.416063807967069, 8.416065089247068, 8.416066370527068, 8.416067651807067, 8.416068933087066, 8.416070214367066, 8.416071495647065, 8.416072776927065, 8.416074058207064, 8.416075339487064, 8.416076620767063, 8.416077902047062, 8.416079183327062, 8.416080464607061, 8.41608174588706, 8.41608302716706, 8.41608430844706, 8.416085589727059, 8.416086871007058, 8.416088152287058, 8.416090714847057, 8.416091996127056, 8.416093277407056, 8.416094558687055, 8.416101478367066]",16.8321583730179,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,1,0,1,50,8,"[1.0520253158407777, 1.0520259564807777, 1.0520265971207776, 1.0520272377607776, 1.0520278784007775, 1.0520291596807774, 1.0520298003207773, 1.052048666240777]",2.1040782924808688,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,8,0,1,50,8,"[0.903913552000629, 0.903913552640629, 0.9039135532806291, 0.9039135539206291, 0.9039135545606292, 0.9039135552006292, 0.9039135558406293, 0.9039375462406285]",1.8212183987215456,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,8,0,1,10,32,"[0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377]",18.748747036824074,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,1,0,1,50,16,"[2.104029350400873, 2.104029991040873, 2.1040306316808732, 2.1040312723208734, 2.1040319129608736, 2.104033194240874, 2.104033834880874, 2.104034475520874, 2.1040351161608744, 2.1040357568008745, 2.1040363974408747, 2.104037038080875, 2.104037678720875, 2.104038319360875, 2.1040389600008753, 2.104052690560871]",4.2080835558234995,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,1,0,1,10,8,"[0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038]",1.9124402303992885,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,8,0,1,10,8,"[0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377]",1.833969587199355,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,8,0,1,50,16,"[1.8078071014415324, 1.8078071020815325, 1.8078071027215326, 1.8078071033615326, 1.8078071040015327, 1.8078071046415327, 1.8078071059215328, 1.8078071065615329, 1.807807107201533, 1.807807107841533, 1.807807108481533, 1.807807109121533, 1.8078071097615331, 1.8078071104015332, 1.8078071110415332, 1.8078310912015316]",3.6182627705483834,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,1,0,1,10,16,"[0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038]",1.9124533375992885,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,8,0,1,25,32,"[7.231168403176796, 7.231168404456796, 7.231168405736796, 7.2311684070167965, 7.231168408296797, 7.231168409576797, 7.231168410856797, 7.231168412136797, 7.231168413416797, 7.231168414696797, 7.231168415976797, 7.231168417256797, 7.2311684185367975, 7.231168419816798, 7.231168421096798, 7.231168422376798, 7.231168423656798, 7.231168424936798, 7.231168426216798, 7.231168427496798, 7.231168428776798, 7.231168430056798, 7.231168432616799, 7.231168433896799, 7.231168435176799, 7.231168436456799, 7.231168437736799, 7.231168439016799, 7.231168440296799, 7.231168441576799, 7.2311684428567995, 7.231216362216792]",14.489113784236958,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,8,0,1,10,16,"[0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377]",1.833971225599355,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,1,0,1,25,8,"[0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861]",2.367132844801813,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,8,0,1,25,8,"[0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861]",2.0976367500815454,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,1,0,1,10,32,"[0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038, 0.657645724800038]",1.9124533375992885,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,1,0,1,50,32,"[4.208037419503536, 4.208038060143536, 4.208038700783535, 4.208039341423535, 4.208039982063535, 4.2080406227035345, 4.208041263343534, 4.208041903983534, 4.208042544623534, 4.208043185263533, 4.208043825903533, 4.208044466543533, 4.2080451071835325, 4.208045747823532, 4.208046388463532, 4.208047029103532, 4.208047669743531, 4.208048310383531, 4.208048951023531, 4.2080495916635305, 4.20805023230353, 4.20805087294353, 4.20805151358353, 4.208052154223529, 4.208052794863529, 4.208053435503529, 4.2080540761435286, 4.208054716783528, 4.208055357423528, 4.208055998063528, 4.208057279343527, 4.208060739183533]",8.416094643148952,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,1,0,1,25,16,"[0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861]",4.4711574579195785,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,100,-1,24,1,0,1,100,8,"[0.5260226579203887, 0.5260229782403887, 0.5260232985603887, 0.5260239392003886, 0.5260242595203886, 0.5260245798403885, 0.5260249001603885, 0.5260343331203884]",1.0520546028804343,1200000.0,0.0002,100,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,100,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,1,0.169,10,-1,24,8,0,1,10,32,"[0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377, 0.6576007488000377]",1.833971225599355,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,8,0,1,25,16,"[0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861, 0.2630522995199861]",3.905423717123352,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,100,-1,24,8,0,1,100,8,"[0.4519667756803145, 0.45196677600031454, 0.45196677632031457, 0.4519667766403146, 0.4519667769603146, 0.4519667776003147, 0.4519667779203147, 0.4519787731203143]",0.9106291993607728,1200000.0,0.0002,100,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,100,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,0,0,1,10,8,[],7.798110783994293,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,8,0,1,50,32,"[3.6155942015883986, 3.6155942022283987, 3.6155942028683987, 3.6155942035083988, 3.615594204148399, 3.615594205428399, 3.615594206068399, 3.615594206708399, 3.615594207348399, 3.615594207988399, 3.615594208628399, 3.6155942092683993, 3.6155942099083993, 3.6155942105483994, 3.6155942111883994, 3.6155942118283995, 3.6155942124683995, 3.6155942131083996, 3.6155942137483996, 3.6155942143883997, 3.6155942150283997, 3.6155942156684, 3.6155942163084, 3.6155942169484, 3.6155942175884, 3.6155942182284, 3.6155942188684, 3.6155942195084, 3.6155942201484, 3.6155942207884, 3.6155942214284003, 3.6156181811083967]",7.233836854998568,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,100,-1,24,1,0,1,100,16,"[1.0520246752004365, 1.0520249955204366, 1.0520253158404367, 1.0520256361604368, 1.0520259564804368, 1.052026276800437, 1.052026917440437, 1.0520272377604372, 1.0520275580804372, 1.0520278784004373, 1.0520281987204374, 1.0520285190404375, 1.0520288393604376, 1.0520291596804376, 1.0520294800004377, 1.0520363452804355]",2.1040588163117513,1200000.0,0.0002,100,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,100,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,1,0,1,50,8,"[0.13154514495999306, 0.13154514495999306, 0.13154514495999306, 0.13154514495999306, 0.13154514495999306, 0.13154514495999306, 0.13154514495999306, 0.13154514495999306]",1.2210674752009572,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,1,4,0,json/vgg16_param_ps_assignment.json,0,0.169,10,-1,24,0,0,1,10,16,[],16.513541593642156,1200000.0,0.0002,10,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,10,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,50,-1,24,8,0,1,50,8,"[0.13153614975999303, 0.13153614975999303, 0.13153614975999303, 0.13153614975999303, 0.13153614975999303, 0.13153614975999303, 0.13153614975999303, 0.13153614975999303]",1.0942080390408322,1200000.0,0.0002,50,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,50,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,1,json/vgg16_param_ps_assignment.json,0,0.169,25,-1,24,1,0,1,25,32,"[0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861, 0.2630702899199861]",8.67916345596478,1200000.0,0.0002,25,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,25,none,vgg16,0
0,10.0,distribution_csv/vgg16/,-1,0,100.0,1e-05,-1,0,4,0,json/vgg16_param_ps_assignment.json,0,0.169,100,-1,24,8,0,1,100,16,"[0.9039135507207661, 0.9039135510407661, 0.9039135513607661, 0.9039135516807661, 0.9039135520007662, 0.9039135523207662, 0.9039135526407662, 0.9039135529607663, 0.9039135532807663, 0.9039135536007663, 0.9039135539207663, 0.9039135542407664, 0.9039135545607664, 0.9039135548807664, 0.9039135552007664, 0.9039255456007657]",1.8145214079941472,1200000.0,0.0002,100,1,,1,0,10.0,100.0,-1,0.0,csv/vgg16/,3000.0,100,none,vgg16,0
