inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,8,1.3973364608000645,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,8,1.2810286527999935,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,12,2.3656089247919994,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,12,1.4088087199972747,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,12,2.362968979191993,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,12,1.407623833597295,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,12,1.8108378752004275,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,12,1.3270288575999933,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,12,1.544980646400167,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,12,1.3270286527999935,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,0
