"order, bits_sent, raw_edgename"
0,32.0,aux_logits/proj/weights/Regularizer/L2Regularizer/value
1,32.0,aux_logits/proj/weights/Regularizer/L2Regularizer/L2Loss
2,3145728.0,aux_logits/proj/weights/read
3,24600576.0,aux_logits/FC/weights/read
4,32.0,aux_logits/FC/weights/Regularizer/L2Regularizer/value
5,32.0,aux_logits/FC/weights/Regularizer/L2Regularizer/L2Loss
6,32.0,mixed_17x17x768e/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
7,32.0,mixed_17x17x768e/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
8,4718592.0,mixed_17x17x768e/branch1x1/Conv/weights/read
9,8257536.0,mixed_17x17x768e/branch7x7/Conv_1/weights/read
10,32.0,mixed_17x17x768e/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/value
11,32.0,mixed_17x17x768e/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
12,32.0,mixed_17x17x768e/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/value
13,32.0,mixed_17x17x768e/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
14,4718592.0,mixed_17x17x768e/branch7x7dbl/Conv/weights/read
15,8257536.0,mixed_17x17x768e/branch7x7dbl/Conv_2/weights/read
16,32.0,mixed_17x17x768e/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/value
17,32.0,mixed_17x17x768e/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
18,8257536.0,mixed_17x17x768e/branch7x7dbl/Conv_4/weights/read
19,32.0,mixed_17x17x768e/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/value
20,32.0,mixed_17x17x768e/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/L2Loss
21,32.0,mixed_17x17x768d/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
22,32.0,mixed_17x17x768d/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
23,4718592.0,mixed_17x17x768d/branch1x1/Conv/weights/read
24,5734400.0,mixed_17x17x768d/branch7x7/Conv_1/weights/read
25,32.0,mixed_17x17x768d/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/value
26,32.0,mixed_17x17x768d/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
27,32.0,mixed_17x17x768d/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/value
28,32.0,mixed_17x17x768d/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
29,3932160.0,mixed_17x17x768d/branch7x7dbl/Conv/weights/read
30,5734400.0,mixed_17x17x768d/branch7x7dbl/Conv_2/weights/read
31,32.0,mixed_17x17x768d/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/value
32,32.0,mixed_17x17x768d/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
33,6881280.0,mixed_17x17x768d/branch7x7dbl/Conv_4/weights/read
34,32.0,mixed_17x17x768d/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/value
35,32.0,mixed_17x17x768d/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/L2Loss
36,32.0,mixed_17x17x768c/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
37,32.0,mixed_17x17x768c/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
38,4718592.0,mixed_17x17x768c/branch1x1/Conv/weights/read
39,5734400.0,mixed_17x17x768c/branch7x7/Conv_1/weights/read
40,32.0,mixed_17x17x768c/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/value
41,32.0,mixed_17x17x768c/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
42,32.0,mixed_17x17x768c/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/value
43,32.0,mixed_17x17x768c/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
44,3932160.0,mixed_17x17x768c/branch7x7dbl/Conv/weights/read
45,5734400.0,mixed_17x17x768c/branch7x7dbl/Conv_2/weights/read
46,32.0,mixed_17x17x768c/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/value
47,32.0,mixed_17x17x768c/branch7x7dbl/Conv_2/weights/Regularizer/L2Regularizer/L2Loss
48,6881280.0,mixed_17x17x768c/branch7x7dbl/Conv_4/weights/read
49,32.0,mixed_17x17x768c/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/value
50,32.0,mixed_17x17x768c/branch7x7dbl/Conv_4/weights/Regularizer/L2Regularizer/L2Loss
51,32.0,mixed_17x17x768b/branch1x1/Conv/weights/Regularizer/L2Regularizer/value
52,32.0,mixed_17x17x768b/branch1x1/Conv/weights/Regularizer/L2Regularizer/L2Loss
53,4718592.0,mixed_17x17x768b/branch1x1/Conv/weights/read
54,3670016.0,mixed_17x17x768b/branch7x7/Conv_1/weights/read
55,32.0,mixed_17x17x768b/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/value
56,32.0,mixed_17x17x768b/branch7x7/Conv_1/weights/Regularizer/L2Regularizer/L2Loss
57,32.0,mixed_17x17x768b/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/value
58,32.0,mixed_17x17x768b/branch7x7dbl/Conv/weights/Regularizer/L2Regularizer/L2Loss
