"order, bits_sent, raw_edgename"
0,1024.0,conv0/BatchNorm/beta/read
1,2048.0,conv2/BatchNorm/beta/read
2,6144.0,conv4/BatchNorm/beta/read
3,2048.0,mixed_35x35x256a/branch3x3dbl/Conv/BatchNorm/beta/read
4,3072.0,mixed_35x35x256a/branch3x3dbl/Conv_2/BatchNorm/beta/read
5,1536.0,mixed_35x35x256a/branch5x5/Conv/BatchNorm/beta/read
6,2048.0,mixed_35x35x288a/branch_pool/Conv/BatchNorm/beta/read
7,3072.0,mixed_35x35x288a/branch3x3dbl/Conv_1/BatchNorm/beta/read
8,2048.0,mixed_35x35x288a/branch5x5/Conv_1/BatchNorm/beta/read
9,2048.0,mixed_35x35x288a/branch1x1/Conv/BatchNorm/beta/read
10,2048.0,mixed_35x35x288b/branch3x3dbl/Conv/BatchNorm/beta/read
11,3072.0,mixed_35x35x288b/branch3x3dbl/Conv_2/BatchNorm/beta/read
12,1536.0,mixed_35x35x288b/branch5x5/Conv/BatchNorm/beta/read
13,3072.0,mixed_17x17x768a/branch3x3dbl/Conv_1/BatchNorm/beta/read
14,12288.0,mixed_17x17x768a/branch3x3/Conv/BatchNorm/beta/read
15,4096.0,mixed_17x17x768b/branch7x7dbl/Conv/BatchNorm/beta/read
16,4096.0,mixed_17x17x768b/branch7x7dbl/Conv_2/BatchNorm/beta/read
17,6144.0,mixed_17x17x768b/branch7x7dbl/Conv_4/BatchNorm/beta/read
18,4096.0,mixed_17x17x768b/branch7x7/Conv_1/BatchNorm/beta/read
19,6144.0,mixed_17x17x768b/branch1x1/Conv/BatchNorm/beta/read
20,5120.0,mixed_17x17x768c/branch7x7dbl/Conv/BatchNorm/beta/read
21,4096.0,aux_logits/proj/BatchNorm/beta/read
22,32032.0,aux_logits/FC/biases/read
23,6144.0,mixed_17x17x768e/branch1x1/Conv/BatchNorm/beta/read
24,6144.0,mixed_17x17x768e/branch7x7/Conv_1/BatchNorm/beta/read
25,6144.0,mixed_17x17x768e/branch7x7dbl/Conv_4/BatchNorm/beta/read
26,6144.0,mixed_17x17x768e/branch7x7dbl/Conv_2/BatchNorm/beta/read
27,6144.0,mixed_17x17x768e/branch7x7dbl/Conv/BatchNorm/beta/read
28,6144.0,mixed_17x17x768d/branch1x1/Conv/BatchNorm/beta/read
29,5120.0,mixed_17x17x768d/branch7x7/Conv_1/BatchNorm/beta/read
30,6144.0,mixed_17x17x768d/branch7x7dbl/Conv_4/BatchNorm/beta/read
31,5120.0,mixed_17x17x768d/branch7x7dbl/Conv_2/BatchNorm/beta/read
32,5120.0,mixed_17x17x768d/branch7x7dbl/Conv/BatchNorm/beta/read
33,6144.0,mixed_17x17x768c/branch1x1/Conv/BatchNorm/beta/read
34,5120.0,mixed_17x17x768c/branch7x7/Conv_1/BatchNorm/beta/read
35,6144.0,mixed_17x17x768c/branch7x7dbl/Conv_4/BatchNorm/beta/read
36,5120.0,mixed_17x17x768c/branch7x7dbl/Conv_2/BatchNorm/beta/read
