"order, bits_sent, raw_edgename"
0,65536.0,resnet_v2_200/postnorm/beta/read
1,16384.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
2,65536.0,resnet_v2_200/block4/unit_3/bottleneck_v2/preact/beta/read
3,16384.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
4,65536.0,resnet_v2_200/block4/unit_2/bottleneck_v2/preact/beta/read
5,16384.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
6,4718592.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv2/weights/read
7,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
8,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
9,4718592.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/weights/read
10,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
11,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
12,4718592.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv2/weights/read
13,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
14,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
15,4718592.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/weights/read
16,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
17,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
18,4718592.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv2/weights/read
19,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
20,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
21,4718592.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/weights/read
22,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
23,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
24,4718592.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv2/weights/read
25,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
26,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
27,4718592.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/weights/read
28,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
29,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
30,4718592.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv2/weights/read
31,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
32,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
33,4718592.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/weights/read
34,32768.0,resnet_v2_200/block3/unit_1/bottleneck_v2/shortcut/biases/read
35,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
36,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/preact/beta/read
37,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
38,8192.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv3/biases/read
39,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
40,4718592.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv2/weights/read
41,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
42,8192.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv3/biases/read
43,2048.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
44,8192.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv3/biases/read
45,4718592.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv2/weights/read
