"order, bits_sent, raw_edgename"
41,32.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
42,8388608.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv1/weights/read
43,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
44,32.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
45,8388608.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv1/weights/read
46,32.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
47,32.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
48,8388608.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv1/weights/read
49,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
50,32.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
51,8388608.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv1/weights/read
52,32.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
53,32.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
54,8388608.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv1/weights/read
55,32.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
56,32.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
57,8388608.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv1/weights/read
58,32.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
59,32.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
60,8388608.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv1/weights/read
61,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
62,32.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
63,8388608.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv1/weights/read
64,32.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
65,32.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
66,8388608.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/weights/read
67,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
68,32.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
69,8388608.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/weights/read
70,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
71,32.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
72,8388608.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/weights/read
73,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
74,32.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
75,8388608.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/weights/read
76,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
77,32.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
78,8388608.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/weights/read
79,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
80,32.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
81,8388608.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv1/weights/read
82,32.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
83,32.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
84,8388608.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv1/weights/read
85,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
86,32.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
87,8388608.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv1/weights/read
88,32.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
89,32.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
90,8388608.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv1/weights/read
91,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
92,32.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
93,8388608.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv1/weights/read
94,32.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
95,32.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
96,8388608.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv1/weights/read
97,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
98,32.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
99,8388608.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv1/weights/read
100,32.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
101,32.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
102,8388608.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv1/weights/read
103,32.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
104,32.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
105,4194304.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv1/weights/read
106,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer
107,32.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss
108,2097152.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv3/weights/read
109,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
110,32.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
111,4096.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv1/BatchNorm/gamma/read
112,2097152.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv3/weights/read
113,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
114,32.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
115,4096.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv1/BatchNorm/gamma/read
116,2097152.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv3/weights/read
117,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
118,32.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
119,4096.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv1/BatchNorm/gamma/read
120,2097152.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv3/weights/read
121,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
122,32.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
123,4096.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv1/BatchNorm/gamma/read
124,2097152.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv3/weights/read
125,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
126,32.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
127,4096.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv1/BatchNorm/gamma/read
128,2097152.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv3/weights/read
129,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
130,32.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
131,4096.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv1/BatchNorm/gamma/read
132,2097152.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv3/weights/read
133,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer
134,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/kernel/Regularizer/l2_regularizer/L2Loss
135,67108864.0,resnet_v2_200/block4/unit_1/bottleneck_v2/shortcut/weights/read
136,2048.0,resnet_v2_200/block1/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read
137,8192.0,resnet_v2_200/block1/unit_2/bottleneck_v2/preact/gamma/read
138,2048.0,resnet_v2_200/block1/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read
139,8192.0,resnet_v2_200/block1/unit_3/bottleneck_v2/preact/gamma/read
140,2048.0,resnet_v2_200/block1/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read
141,8192.0,resnet_v2_200/block2/unit_1/bottleneck_v2/preact/gamma/read
142,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read
143,2097152.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/weights/read
144,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
145,32.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
146,4096.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read
147,2097152.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv3/weights/read
148,32.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
149,32.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
150,4096.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read
151,2097152.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/weights/read
152,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
153,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
154,32.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
155,4096.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read
156,2097152.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv3/weights/read
157,32.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
158,32.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
159,4096.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv1/BatchNorm/gamma/read
160,2097152.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv3/weights/read
161,32.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
162,4096.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv1/BatchNorm/gamma/read
163,2097152.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv3/weights/read
164,32.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
165,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
166,32.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
167,4096.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv1/BatchNorm/gamma/read
168,2097152.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv3/weights/read
169,32.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
170,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
171,32.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
172,4096.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv1/BatchNorm/gamma/read
173,2097152.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv3/weights/read
174,4096.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv1/BatchNorm/gamma/read
175,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
176,32.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
177,4096.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv1/BatchNorm/gamma/read
178,2097152.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv3/weights/read
179,2097152.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv3/weights/read
180,32.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
181,32.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
182,32.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
183,32.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
184,4096.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv1/BatchNorm/gamma/read
185,2097152.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv3/weights/read
186,32.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
187,32.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
188,4096.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv1/BatchNorm/gamma/read
189,2097152.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv3/weights/read
190,32.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
191,32.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
192,4096.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv1/BatchNorm/gamma/read
193,2097152.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv3/weights/read
194,32.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
195,32.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
196,4096.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv1/BatchNorm/gamma/read
197,2097152.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv3/weights/read
198,32.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
199,32.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
200,4096.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv1/BatchNorm/gamma/read
201,2097152.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv3/weights/read
202,32.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
203,32.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
204,4096.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv1/BatchNorm/gamma/read
205,2097152.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv3/weights/read
206,32.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
207,32.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
208,4096.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv1/BatchNorm/gamma/read
209,2097152.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv3/weights/read
210,32.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer
211,32.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss
212,4096.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv1/BatchNorm/gamma/read
