"order, bits_sent, raw_edgename"
0,32768.0,resnet_v2_200/block3/unit_10/bottleneck_v2/preact/gamma/read
1,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta/read
2,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/preact/gamma/read
3,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv1/BatchNorm/beta/read
4,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/preact/gamma/read
5,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv1/BatchNorm/beta/read
6,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/preact/gamma/read
7,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv1/BatchNorm/beta/read
8,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/preact/gamma/read
9,8192.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv1/BatchNorm/beta/read
10,32768.0,resnet_v2_200/block3/unit_15/bottleneck_v2/preact/gamma/read
11,8192.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv1/BatchNorm/beta/read
12,32768.0,resnet_v2_200/block3/unit_16/bottleneck_v2/preact/gamma/read
13,8192.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv1/BatchNorm/beta/read
14,32768.0,resnet_v2_200/block3/unit_17/bottleneck_v2/preact/gamma/read
15,8192.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv1/BatchNorm/beta/read
16,32768.0,resnet_v2_200/block3/unit_18/bottleneck_v2/preact/gamma/read
17,8192.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv1/BatchNorm/beta/read
18,32768.0,resnet_v2_200/block3/unit_19/bottleneck_v2/preact/gamma/read
19,8192.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv1/BatchNorm/beta/read
20,32768.0,resnet_v2_200/block3/unit_20/bottleneck_v2/preact/gamma/read
21,8192.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv1/BatchNorm/beta/read
22,32768.0,resnet_v2_200/block3/unit_21/bottleneck_v2/preact/gamma/read
23,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/read
24,32768.0,resnet_v2_200/block3/unit_22/bottleneck_v2/preact/gamma/read
25,8192.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv1/BatchNorm/beta/read
26,32768.0,resnet_v2_200/block3/unit_23/bottleneck_v2/preact/gamma/read
27,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv1/BatchNorm/beta/read
28,32768.0,resnet_v2_200/block3/unit_24/bottleneck_v2/preact/gamma/read
29,8192.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv1/BatchNorm/beta/read
30,32768.0,resnet_v2_200/block3/unit_25/bottleneck_v2/preact/gamma/read
31,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv1/BatchNorm/beta/read
32,32768.0,resnet_v2_200/block3/unit_26/bottleneck_v2/preact/gamma/read
33,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv1/BatchNorm/beta/read
34,32768.0,resnet_v2_200/block3/unit_27/bottleneck_v2/preact/gamma/read
35,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv1/BatchNorm/beta/read
