"order, bits_sent, raw_edgename"
0,32032.0,resnet_v2_200/logits/biases/read
1,75497472.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/weights/read
2,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
3,32.0,resnet_v2_200/block4/unit_3/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
4,75497472.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/weights/read
5,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
6,32.0,resnet_v2_200/block4/unit_2/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
7,75497472.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/weights/read
8,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer
9,32.0,resnet_v2_200/block4/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss
10,32768.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv3/biases/read
11,8192.0,resnet_v2_200/block3/unit_36/bottleneck_v2/conv2/BatchNorm/gamma/read
12,32768.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv3/biases/read
13,8192.0,resnet_v2_200/block3/unit_35/bottleneck_v2/conv2/BatchNorm/gamma/read
14,32768.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv3/biases/read
15,8192.0,resnet_v2_200/block3/unit_34/bottleneck_v2/conv2/BatchNorm/gamma/read
16,32768.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv3/biases/read
17,8192.0,resnet_v2_200/block3/unit_33/bottleneck_v2/conv2/BatchNorm/gamma/read
18,32768.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv3/biases/read
19,8192.0,resnet_v2_200/block3/unit_32/bottleneck_v2/conv2/BatchNorm/gamma/read
20,32768.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv3/biases/read
21,8192.0,resnet_v2_200/block3/unit_31/bottleneck_v2/conv2/BatchNorm/gamma/read
22,32768.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv3/biases/read
23,8192.0,resnet_v2_200/block3/unit_30/bottleneck_v2/conv2/BatchNorm/gamma/read
24,32768.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv3/biases/read
25,8192.0,resnet_v2_200/block3/unit_29/bottleneck_v2/conv2/BatchNorm/gamma/read
26,32768.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv3/biases/read
27,8192.0,resnet_v2_200/block3/unit_28/bottleneck_v2/conv2/BatchNorm/gamma/read
28,32768.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv3/biases/read
29,8192.0,resnet_v2_200/block3/unit_27/bottleneck_v2/conv2/BatchNorm/gamma/read
30,32768.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv3/biases/read
31,8192.0,resnet_v2_200/block3/unit_26/bottleneck_v2/conv2/BatchNorm/gamma/read
32,32768.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv3/biases/read
33,8192.0,resnet_v2_200/block3/unit_25/bottleneck_v2/conv2/BatchNorm/gamma/read
34,32768.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv3/biases/read
35,8192.0,resnet_v2_200/block3/unit_24/bottleneck_v2/conv2/BatchNorm/gamma/read
36,32768.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv3/biases/read
37,8192.0,resnet_v2_200/block3/unit_23/bottleneck_v2/conv2/BatchNorm/gamma/read
38,32768.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv3/biases/read
39,8192.0,resnet_v2_200/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/read
40,32768.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv3/biases/read
41,8192.0,resnet_v2_200/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/read
42,32768.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv3/biases/read
43,8192.0,resnet_v2_200/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/read
44,32768.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv3/biases/read
45,8192.0,resnet_v2_200/block3/unit_19/bottleneck_v2/conv2/BatchNorm/gamma/read
46,32768.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv3/biases/read
47,8192.0,resnet_v2_200/block3/unit_18/bottleneck_v2/conv2/BatchNorm/gamma/read
48,32768.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv3/biases/read
49,8192.0,resnet_v2_200/block3/unit_17/bottleneck_v2/conv2/BatchNorm/gamma/read
50,32768.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv3/biases/read
51,8192.0,resnet_v2_200/block3/unit_16/bottleneck_v2/conv2/BatchNorm/gamma/read
52,32768.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv3/biases/read
53,8192.0,resnet_v2_200/block3/unit_15/bottleneck_v2/conv2/BatchNorm/gamma/read
54,32768.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv3/biases/read
55,8192.0,resnet_v2_200/block3/unit_14/bottleneck_v2/conv2/BatchNorm/gamma/read
56,32768.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv3/biases/read
57,8192.0,resnet_v2_200/block3/unit_13/bottleneck_v2/conv2/BatchNorm/gamma/read
58,32768.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv3/biases/read
59,8192.0,resnet_v2_200/block3/unit_12/bottleneck_v2/conv2/BatchNorm/gamma/read
60,32768.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv3/biases/read
61,8192.0,resnet_v2_200/block3/unit_11/bottleneck_v2/conv2/BatchNorm/gamma/read
62,32768.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv3/biases/read
63,8192.0,resnet_v2_200/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/read
64,32768.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv3/biases/read
65,8192.0,resnet_v2_200/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read
66,32768.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv3/biases/read
67,8192.0,resnet_v2_200/block3/unit_8/bottleneck_v2/conv2/BatchNorm/gamma/read
68,32768.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv3/biases/read
69,8192.0,resnet_v2_200/block3/unit_7/bottleneck_v2/conv2/BatchNorm/gamma/read
70,32768.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv3/biases/read
71,8192.0,resnet_v2_200/block3/unit_6/bottleneck_v2/conv2/BatchNorm/gamma/read
72,32768.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv3/biases/read
73,8192.0,resnet_v2_200/block3/unit_5/bottleneck_v2/conv2/BatchNorm/gamma/read
74,32768.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv3/biases/read
75,8192.0,resnet_v2_200/block3/unit_4/bottleneck_v2/conv2/BatchNorm/gamma/read
76,32768.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv3/biases/read
77,8192.0,resnet_v2_200/block3/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read
78,64.0,sync_token_q_Dequeue
79,32768.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv3/biases/read
80,8192.0,resnet_v2_200/block3/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read
81,32768.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv3/biases/read
82,8192.0,resnet_v2_200/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read
83,16384.0,resnet_v2_200/block3/unit_1/bottleneck_v2/preact/beta/read
84,4096.0,resnet_v2_200/block2/unit_24/bottleneck_v2/conv2/BatchNorm/beta/read
85,16384.0,resnet_v2_200/block2/unit_24/bottleneck_v2/preact/beta/read
86,4096.0,resnet_v2_200/block2/unit_23/bottleneck_v2/conv2/BatchNorm/beta/read
87,16384.0,resnet_v2_200/block2/unit_23/bottleneck_v2/preact/beta/read
88,4096.0,resnet_v2_200/block2/unit_22/bottleneck_v2/conv2/BatchNorm/beta/read
89,16384.0,resnet_v2_200/block2/unit_22/bottleneck_v2/preact/beta/read
90,4096.0,resnet_v2_200/block2/unit_21/bottleneck_v2/conv2/BatchNorm/beta/read
91,16384.0,resnet_v2_200/block2/unit_21/bottleneck_v2/preact/beta/read
92,4096.0,resnet_v2_200/block2/unit_20/bottleneck_v2/conv2/BatchNorm/beta/read
93,16384.0,resnet_v2_200/block2/unit_20/bottleneck_v2/preact/beta/read
94,4096.0,resnet_v2_200/block2/unit_19/bottleneck_v2/conv2/BatchNorm/beta/read
95,16384.0,resnet_v2_200/block2/unit_19/bottleneck_v2/preact/beta/read
96,4096.0,resnet_v2_200/block2/unit_18/bottleneck_v2/conv2/BatchNorm/beta/read
97,16384.0,resnet_v2_200/block2/unit_18/bottleneck_v2/preact/beta/read
98,4096.0,resnet_v2_200/block2/unit_17/bottleneck_v2/conv2/BatchNorm/beta/read
99,16384.0,resnet_v2_200/block2/unit_17/bottleneck_v2/preact/beta/read
100,4096.0,resnet_v2_200/block2/unit_16/bottleneck_v2/conv2/BatchNorm/beta/read
101,16384.0,resnet_v2_200/block2/unit_16/bottleneck_v2/preact/beta/read
102,4096.0,resnet_v2_200/block2/unit_15/bottleneck_v2/conv2/BatchNorm/beta/read
103,16384.0,resnet_v2_200/block2/unit_15/bottleneck_v2/preact/beta/read
104,4096.0,resnet_v2_200/block2/unit_14/bottleneck_v2/conv2/BatchNorm/beta/read
105,16384.0,resnet_v2_200/block2/unit_14/bottleneck_v2/preact/beta/read
106,4096.0,resnet_v2_200/block2/unit_13/bottleneck_v2/conv2/BatchNorm/beta/read
107,16384.0,resnet_v2_200/block2/unit_13/bottleneck_v2/preact/beta/read
108,4096.0,resnet_v2_200/block2/unit_12/bottleneck_v2/conv2/BatchNorm/beta/read
109,16384.0,resnet_v2_200/block2/unit_12/bottleneck_v2/preact/beta/read
110,4096.0,resnet_v2_200/block2/unit_11/bottleneck_v2/conv2/BatchNorm/beta/read
111,16384.0,resnet_v2_200/block2/unit_11/bottleneck_v2/preact/beta/read
112,4096.0,resnet_v2_200/block2/unit_10/bottleneck_v2/conv2/BatchNorm/beta/read
113,16384.0,resnet_v2_200/block2/unit_10/bottleneck_v2/preact/beta/read
114,4096.0,resnet_v2_200/block2/unit_9/bottleneck_v2/conv2/BatchNorm/beta/read
115,16384.0,resnet_v2_200/block2/unit_9/bottleneck_v2/preact/beta/read
116,4096.0,resnet_v2_200/block2/unit_8/bottleneck_v2/conv2/BatchNorm/beta/read
117,16384.0,resnet_v2_200/block2/unit_8/bottleneck_v2/preact/beta/read
118,4096.0,resnet_v2_200/block2/unit_7/bottleneck_v2/conv2/BatchNorm/beta/read
119,16384.0,resnet_v2_200/block2/unit_7/bottleneck_v2/preact/beta/read
120,4096.0,resnet_v2_200/block2/unit_6/bottleneck_v2/conv2/BatchNorm/beta/read
121,16384.0,resnet_v2_200/block2/unit_6/bottleneck_v2/preact/beta/read
122,4096.0,resnet_v2_200/block2/unit_5/bottleneck_v2/conv2/BatchNorm/beta/read
123,16384.0,resnet_v2_200/block2/unit_5/bottleneck_v2/preact/beta/read
124,4096.0,resnet_v2_200/block2/unit_4/bottleneck_v2/conv2/BatchNorm/beta/read
125,16384.0,resnet_v2_200/block2/unit_4/bottleneck_v2/preact/beta/read
126,4096.0,resnet_v2_200/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read
127,16384.0,resnet_v2_200/block2/unit_3/bottleneck_v2/preact/beta/read
128,4096.0,resnet_v2_200/block2/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read
129,16384.0,resnet_v2_200/block2/unit_2/bottleneck_v2/preact/beta/read
130,4096.0,resnet_v2_200/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read
131,8192.0,resnet_v2_200/block1/unit_1/bottleneck_v2/shortcut/biases/read
