inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,two_step,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,10.0,-1,41,0,1,0,2,10.0,32,"[7.315160972800748, 7.315164176000748, 7.315170582400749, 7.3151737856007495, 7.31517698880075, 7.31518019200075, 7.315183395200751, 7.315186598400751, 7.315189801600751, 7.315193004800752, 7.315196208000752, 7.315199411200752, 7.315202614400753, 7.315205817600753, 7.315209020800753, 7.315212224000754, 7.315215427200754, 7.3152186304007545, 7.315221833600755, 7.315225036800755, 7.3152282400007556, 7.315231443200756, 7.315234646400756, 7.315237849600757, 7.315241052800757, 7.315244256000757, 7.315247459200758, 7.315250662400758, 7.315253865600758, 7.315257068800759, 7.315260272000759, 7.315445008000731]",7.774250998400747,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10.0,-1,41,0,0,0,2,10.0,32,[],0.8641497311999734,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,10.0,-1,42,0,1,0,2,10.0,32,"[7.315160972800748, 7.315164176000748, 7.315167379200749, 7.315170582400749, 7.3151737856007495, 7.31517698880075, 7.315183395200751, 7.315186598400751, 7.315189801600751, 7.315193004800752, 7.315196208000752, 7.315199411200752, 7.315202614400753, 7.315205817600753, 7.315209020800753, 7.315212224000754, 7.315215427200754, 7.3152186304007545, 7.315221833600755, 7.315225036800755, 7.3152282400007556, 7.315231443200756, 7.315234646400756, 7.315237849600757, 7.315241052800757, 7.315244256000757, 7.315247459200758, 7.315250662400758, 7.315253865600758, 7.315257068800759, 7.315260272000759, 7.315445008000731]",7.7743246720007555,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10.0,-1,42,0,0,0,2,10.0,32,[],0.8698948415999748,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,10.0,-1,43,0,1,0,2,10.0,32,"[7.315160972800748, 7.315164176000748, 7.315167379200749, 7.315170582400749, 7.3151737856007495, 7.31517698880075, 7.31518019200075, 7.315183395200751, 7.315186598400751, 7.315189801600751, 7.315193004800752, 7.315196208000752, 7.315199411200752, 7.315202614400753, 7.315205817600753, 7.315209020800753, 7.315212224000754, 7.315215427200754, 7.3152186304007545, 7.315221833600755, 7.315225036800755, 7.3152282400007556, 7.315231443200756, 7.315234646400756, 7.315237849600757, 7.315244256000757, 7.315247459200758, 7.315250662400758, 7.315253865600758, 7.315257068800759, 7.315260272000759, 7.315445008000731]",7.772292640000752,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10.0,-1,43,0,0,0,2,10.0,32,[],0.8618587487999768,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,10.0,-1,44,0,1,0,2,10.0,32,"[7.315160972800748, 7.315164176000748, 7.315167379200749, 7.315170582400749, 7.3151737856007495, 7.31517698880075, 7.31518019200075, 7.315183395200751, 7.315186598400751, 7.315189801600751, 7.315193004800752, 7.315196208000752, 7.315199411200752, 7.315202614400753, 7.315205817600753, 7.315209020800753, 7.315212224000754, 7.315215427200754, 7.3152186304007545, 7.315221833600755, 7.315225036800755, 7.3152282400007556, 7.315231443200756, 7.315234646400756, 7.315237849600757, 7.315241052800757, 7.315244256000757, 7.315250662400758, 7.315253865600758, 7.315257068800759, 7.315260272000759, 7.315445008000731]",7.784305452800754,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10.0,-1,44,0,0,0,2,10.0,32,[],0.8530977503999769,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,10.0,-1,45,0,1,0,2,10.0,32,"[7.315160972800748, 7.315164176000748, 7.315167379200749, 7.315170582400749, 7.3151737856007495, 7.31517698880075, 7.31518019200075, 7.315183395200751, 7.315186598400751, 7.315189801600751, 7.315193004800752, 7.315199411200752, 7.315202614400753, 7.315205817600753, 7.315209020800753, 7.315212224000754, 7.315215427200754, 7.3152186304007545, 7.315221833600755, 7.315225036800755, 7.3152282400007556, 7.315231443200756, 7.315234646400756, 7.315237849600757, 7.315241052800757, 7.315244256000757, 7.315247459200758, 7.315250662400758, 7.315253865600758, 7.315257068800759, 7.315260272000759, 7.315445008000731]",7.775279827200751,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,16000000.0,0,100.0,1e-05,-1,1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,10.0,-1,45,0,0,0,2,10.0,32,[],0.875128655999976,0,12000000.0,0.0002,10.0,1,,1,1,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,0,none,resnet-200,0
