inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,multi_step,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,real_distribution,striping,worker_recv_rate,num_workers,worker_receive_time,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,41,0,1,0,1,10.0,32,"[7.315160972800674, 7.315164176000675, 7.315170582400675, 7.315173785600676, 7.315176988800676, 7.3151801920006765, 7.315183395200677, 7.315186598400677, 7.3151898016006776, 7.315193004800678, 7.315196208000678, 7.315199411200679, 7.315202614400679, 7.315205817600679, 7.31520902080068, 7.31521222400068, 7.31521542720068, 7.315218630400681, 7.315221833600681, 7.3152250368006815, 7.315228240000682, 7.315231443200682, 7.3152346464006825, 7.315237849600683, 7.315241052800683, 7.315244256000684, 7.315247459200684, 7.315250662400684, 7.315253865600685, 7.315257068800685, 7.315260272000685, 7.316357571200657]",13.788664323199724,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,41,0,1,0,1,10.0,32,"[0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994]",6.932342483199871,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,1,0.357,10.0,-1,41,0,1,0,1,10.0,32,"[7.315160972800674, 7.315164176000675, 7.315167379200675, 7.315170582400675, 7.315173785600676, 7.315176988800676, 7.3151801920006765, 7.315183395200677, 7.315186598400677, 7.3151898016006776, 7.315193004800678, 7.315196208000678, 7.315199411200679, 7.315202614400679, 7.315205817600679, 7.31520902080068, 7.31521222400068, 7.31521542720068, 7.315218630400681, 7.315221833600681, 7.3152250368006815, 7.315228240000682, 7.315231443200682, 7.3152346464006825, 7.315237849600683, 7.315241052800683, 7.315244256000684, 7.315247459200684, 7.315250662400684, 7.315257068800685, 7.315260272000685, 7.316357571200657]",7.758327670400682,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,1,0.357,10.0,-1,41,0,1,0,1,10.0,32,"[0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994]",0.816080416,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,42,0,1,0,1,10.0,32,"[7.315160972800674, 7.315164176000675, 7.315167379200675, 7.315170582400675, 7.315173785600676, 7.315176988800676, 7.3151801920006765, 7.315183395200677, 7.315186598400677, 7.3151898016006776, 7.315193004800678, 7.315196208000678, 7.315199411200679, 7.315202614400679, 7.315205817600679, 7.31520902080068, 7.31521542720068, 7.315218630400681, 7.315221833600681, 7.3152250368006815, 7.315228240000682, 7.315231443200682, 7.3152346464006825, 7.315237849600683, 7.315241052800683, 7.315244256000684, 7.315247459200684, 7.315250662400684, 7.315253865600685, 7.315257068800685, 7.315260272000685, 7.316357571200657]",13.934952659199656,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,42,0,1,0,1,10.0,32,"[0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994]",6.93612712639989,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,1,0.357,10.0,-1,42,0,1,0,1,10.0,32,"[7.315160972800674, 7.315164176000675, 7.315167379200675, 7.315170582400675, 7.315173785600676, 7.315176988800676, 7.3151801920006765, 7.315183395200677, 7.315186598400677, 7.3151898016006776, 7.315193004800678, 7.315196208000678, 7.315199411200679, 7.315205817600679, 7.31520902080068, 7.31521222400068, 7.31521542720068, 7.315218630400681, 7.315221833600681, 7.3152250368006815, 7.315228240000682, 7.315231443200682, 7.3152346464006825, 7.315237849600683, 7.315241052800683, 7.315244256000684, 7.315247459200684, 7.315250662400684, 7.315253865600685, 7.315257068800685, 7.315260272000685, 7.316357571200657]",7.775437987200656,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,1,0.357,10.0,-1,42,0,1,0,1,10.0,32,"[0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994]",0.816080416,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,0,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,43,0,1,0,1,10.0,32,"[7.315160972800674, 7.315164176000675, 7.315167379200675, 7.315170582400675, 7.315173785600676, 7.315176988800676, 7.3151801920006765, 7.315183395200677, 7.315186598400677, 7.3151898016006776, 7.315193004800678, 7.315196208000678, 7.315199411200679, 7.315202614400679, 7.315205817600679, 7.31520902080068, 7.31521222400068, 7.31521542720068, 7.315221833600681, 7.3152250368006815, 7.315228240000682, 7.315231443200682, 7.3152346464006825, 7.315237849600683, 7.315241052800683, 7.315244256000684, 7.315247459200684, 7.315250662400684, 7.315253865600685, 7.315257068800685, 7.315260272000685, 7.316357571200657]",13.89067467839963,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
0,10.0,distribution_csv/resnet-200/,-1,10000000.0,0,100.0,1e-05,-1,0,4,1,json/resnet-200_param_ps_assignment.json,1,0,0.357,10.0,-1,43,0,1,0,1,10.0,32,"[0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994, 0.2298211583999994]",6.947832611199877,12000000.0,0.0002,10.0,1,,1,0,10.0,100.0,-1,0.0,csv/resnet-200/,3000.0,10.0,1,none,resnet-200,0
