time,queue,compute
0.0,0.03174838699062979,
1.0,0.08414343198866903,
2.0,0.15272922822953902,
3.0,0.217281178288756,
4.0,0.2615294359003196,
5.0,0.27839499649054456,
6.0,0.29122671089911656,
7.0,0.3081159999962924,
8.0,0.3158935424243227,
9.0,0.3287252568328947,
10.0,0.34154115223683273,
11.0,0.34931473991370454,
12.0,0.362158318575752,
13.0,0.3749583949750561,
14.0,0.38273593740308637,
15.0,0.3996252265002623,
16.0,0.4124727599134682,
17.0,0.4293383205036932,
18.0,0.4330503787408026,
19.0,0.44589000265169154,
20.0,0.4627397442372826,
21.0,0.46646762147902593,
22.0,0.479291426385281,
23.0,0.492107321789219,
24.0,0.5089966108863949,
25.0,0.5167741533144252,
26.0,0.5255245645274423,
27.0,0.5332981522043142,
28.0,0.5461417308663616,
29.0,0.5629914724519527,
30.0,0.566719349693696,
31.0,0.579558973604585,
32.0,0.5964403531994439,
33.0,0.6001286829296024,
34.0,0.5997515284688401,
35.0,0.5993743740080777,
36.0,0.5990051290496323,
37.0,0.6077476307603326,
38.0,0.6114201414858572,
39.0,0.6110904440389966,
40.0,0.6107132895782342,
41.0,0.6143858003037589,
42.0,0.6140086458429965,
43.0,0.6136394008845512,
44.0,0.6223819025952514,
45.0,0.6260860513300438,
46.0,0.6257247158739154,
47.0,0.6294011813505985,
48.0,0.6422131220033781,
49.0,0.6459251802404875,
50.0,0.6546676819511877,
51.0,0.6583876496906141,
52.0,0.6580104952298518,
53.0,0.6576333407690894,
54.0,0.657256186308327,
55.0,0.6609286970338517,
56.0,0.6605515425730893,
57.0,0.660182297614644,
58.0,0.6689168898230272,
59.0,0.6725973100508688,
60.0,0.6722676126040082,
61.0,0.6718904581432459,
62.0,0.6715133036824835,
63.0,0.6751858144080082,
64.0,0.6748086599472458,
65.0,0.6744394149888004,
66.0,0.6740622605280381,
67.0,0.6736851060672757,
68.0,0.682419698275659,
69.0,0.6820504533172136,
70.0,0.68577042105664,
71.0,0.6853932665958776,
72.0,0.6850161121351153,
73.0,0.6886886228606399,
74.0,0.6883114683998776,
75.0,0.6879422234414322,
76.0,0.6966847251521324,
77.0,0.7004046928915588,
78.0,0.7040772036170834,
79.0,0.703707958658638,
80.0,0.7033308041978756,
81.0,0.7120733059085759,
82.0,0.7116961514478135,
83.0,0.715400300182606,
84.0,0.7190886299127646,
85.0,0.7187114754520022,
86.0,0.7183422304935568,
87.0,0.7270768227019401,
88.0,0.7267075777434947,
89.0,0.7263304232827323,
90.0,0.7300029340082569,
91.0,0.7337229017476833,
92.0,0.733345747286921,
93.0,0.7329765023284756,
94.0,0.7417110945368589,
95.0,0.7413418495784135,
96.0,0.7409646951176512,
97.0,0.7446372058431757,
98.0,0.7443075083963152,
99.0,0.7479800191218398,
100.0,0.7476107741633944,
101.0,0.747233619702632,
102.0,0.7559761214133323,
103.0,0.7555989669525699,
104.0,0.7593031156873624,
105.0,0.762991445417521,
106.0,0.7626142909567586,
107.0,0.7622450459983132,
108.0,0.7709796382066965,
109.0,0.7706103932482511,
110.0,0.7702332387874887,
111.0,0.7739373875222813,
112.0,0.7776257172524397,
113.0,0.7772485627916774,
114.0,0.776879317833232,
115.0,0.7856139100416153,
116.0,0.7852446650831699,
117.0,0.7848675106224076,
118.0,0.7885558403525661,
119.0,0.7922599890873585,
120.0,0.7918828346265961,
121.0,0.7915135896681508,
122.0,0.800248181876534,
123.0,0.7998789369180886,
124.0,0.7995017824573264,
125.0,0.8031901121874848,
126.0,0.8068942609222773,
127.0,0.806517106461515,
128.0,0.8061478615030696,
129.0,0.8148824537114528,
130.0,0.8145132087530075,
131.0,0.8141360542922451,
132.0,0.8178402030270376,
133.0,0.825594016948117,
134.0,0.8292665276736416,
135.0,0.8288933279640377,
136.0,0.8285201282544339,
137.0,0.8372547204628171,
138.0,0.8368854755043718,
139.0,0.8385410631390698,
140.0,0.8381718181806245,
141.0,0.8388149895187508,
142.0,0.8384378350579885,
143.0,0.8380626579728053,
144.0,0.8399654175549087,
145.0,0.8395882630941464,
146.0,0.8402274796811142,
147.0,0.8398740537273027,
148.0,0.8405093155631121,
149.0,0.8401321611023498,
150.0,0.839758961392746,
151.0,0.8393818069319836,
152.0,0.8412825891385076,
153.0,0.8419218057254756,
154.0,0.8415683797716641,
155.0,0.8422036416074735,
156.0,0.8418264871467112,
157.0,0.8414532874371073,
158.0,0.8433540696436314,
159.0,0.8429808699340275,
160.0,0.8436319507744708,
161.0,0.8442751221125971,
162.0,0.8438979676518348,
163.0,0.843524767942231,
164.0,0.8431476134814686,
165.0,0.8450523504391512,
166.0,0.8446751959783888,
167.0,0.8453341863211491,
168.0,0.8459694481569585,
169.0,0.8455922936961962,
170.0,0.8452190939865923,
171.0,0.8471198761931164,
172.0,0.8467466764835125,
173.0,0.8463695220227502,
174.0,0.8470285123655105,
175.0,0.8476637742013199,
176.0,0.847290574491716,
177.0,0.8469134200309536,
178.0,0.8488181569886362,
179.0,0.8484410025278738,
180.0,0.8490920833683172,
181.0,0.8497352547064435,
182.0,0.8493581002456811,
183.0,0.8489849005360773,
184.0,0.8508856827426013,
185.0,0.8505124830329975,
186.0,0.851147744868807,
187.0,0.8507864094126785,
188.0,0.8514295807508049,
189.0,0.8510524262900425,
190.0,0.8506792265804387,
191.0,0.8525839635381212,
192.0,0.8522068090773589,
193.0,0.8528578899178022,
194.0,0.8524886449593568,
195.0,0.8531239067951663,
196.0,0.8527467523344039,
197.0,0.8546514892920865,
198.0,0.8542782895824825,
199.0,0.8549293704229258,
200.0,0.8545601254644805,
201.0,0.8541829710037182,
202.0,0.8548182328395275,
203.0,0.8544450331299237,
204.0,0.8563458153364477,
205.0,0.8559726156268439,
206.0,0.8566316059696042,
207.0,0.8562544515088418,
208.0,0.8558772970480795,
209.0,0.8565125588838889,
210.0,0.8561393591742851,
211.0,0.8580440961319675,
212.0,0.8586951769724109,
213.0,0.8583259320139656,
214.0,0.8579487775532032,
215.0,0.8585840393890126,
216.0,0.8582088623038294,
217.0,0.8601116218859328,
218.0,0.8607508384729007,
219.0,0.8603895030167722,
220.0,0.8600202580583268,
221.0,0.8606555198941362,
222.0,0.8602783654333739,
223.0,0.8599051657237701,
224.0,0.8618099026814526,
225.0,0.8624530740195789,
226.0,0.8620917385634506,
227.0,0.86272700039926,
228.0,0.8623498459384976,
229.0,0.8619726914777353,
230.0,0.8615994917681314,
231.0,0.8635042287258139,
232.0,0.8641632190685742,
233.0,0.8637860646078119,
234.0,0.8644213264436212,
235.0,0.864044171982859,
236.0,0.8636670175220966,
237.0,0.8655717544797792,
238.0,0.8651985547701753,
239.0,0.8658575451129356,
240.0,0.866492806948745,
241.0,0.8661156524879826,
242.0,0.8657384980272202,
243.0,0.8653613435664579,
244.0,0.867270035275299,
245.0,0.8679052971111083,
246.0,0.8685642874538686,
247.0,0.8681871329931063,
248.0,0.867809978532344,
249.0,0.8674328240715816,
250.0,0.8670556696108193,
251.0,0.8689643613196603,
252.0,0.8696154421601037,
253.0,0.87025861349823,
254.0,0.8698814590374676,
255.0,0.8695043045767052,
256.0,0.8691291274915222,
257.0,0.8687539504063391,
258.0,0.8706586873640216,
259.0,0.8713176777067819,
260.0,0.8719529395425913,
261.0,0.871575785081829,
262.0,0.8711986306210666,
263.0,0.8708254309114628,
264.0,0.8704482764507004,
265.0,0.8733654297049547,
266.0,0.8730120037511433,
267.0,0.8736472655869526,
268.0,0.8732701111261904,
269.0,0.8728969114165864,
270.0,0.8725197569558241,
271.0,0.8744205391623482,
272.0,0.87507557475395,
273.0,0.8747063297955046,
274.0,0.875341591631314,
275.0,0.8749644371705516,
276.0,0.8745912374609478,
277.0,0.8764920196674718,
278.0,0.8761168425822887,
279.0,0.8767778103006283,
280.0,0.8774130721364377,
281.0,0.8770359176756753,
282.0,0.8766627179660714,
283.0,0.8762855635053092,
284.0,0.8781903004629916,
285.0,0.8778131460022294,
286.0,0.8784721363449897,
287.0,0.879107398180799,
288.0,0.8787341984711952,
289.0,0.8783570440104328,
290.0,0.8802578262169569,
291.0,0.879884626507353,
292.0,0.8805198883431624,
293.0,0.8801743718916679,
294.0,0.8828344663206208,
295.0,0.8824573118598584,
296.0,0.8820841121502546,
297.0,0.8817069576894923,
298.0,0.8836116946471748,
299.0,0.8837407483346983,
300.0,0.8833715033762529,
301.0,0.8829983036666491,
302.0,0.8828742532800297,
303.0,0.8824970988192673,
304.0,0.8821219217340842,
305.0,0.8823142514401435,
306.0,0.8819380856671708,
307.0,0.881822933470658,
308.0,0.8814497337610541,
309.0,0.8813256833744347,
310.0,0.8809485289136724,
311.0,0.8805733518284893,
312.0,0.8807656815345485,
313.0,0.8803895157615758,
314.0,0.8802783183162214,
315.0,0.8801582226807605,
316.0,0.8800341722941412,
317.0,0.8796570178333788,
318.0,0.8792818407481957,
319.0,0.8789046862874333,
320.0,0.8790970159934925,
321.0,0.8787198615327302,
322.0,0.8784079604660828,
323.0,0.8780327833808997,
324.0,0.8776556289201374,
325.0,0.877424800252239,1.0
326.0,0.8770476457914766,
327.0,0.8766704913307143,
328.0,0.8762933368699519,
329.0,0.8759161824091896,
330.0,0.8755390279484273,
331.0,0.8751618734876649,
332.0,0.8747847190269026,
333.0,0.8744075645661402,
334.0,0.8740304101053779,
335.0,0.8736532556446156,
336.0,0.8732761011838532,
337.0,0.8728989467230909,
338.0,0.8725217922623285,
339.0,0.8721446378015661,
340.0,0.8717674833408039,
341.0,0.8713903288800415,
342.0,0.8710131744192792,
343.0,0.8706360199585168,
344.0,0.8702588654977544,
345.0,0.8698817110369922,
346.0,0.8695045565762298,
347.0,0.8691274021154675,
348.0,0.8687502476547051,
349.0,0.8683730931939427,
350.0,0.8679959387331805,
351.0,0.8676187842724181,
352.0,0.8672416298116558,
353.0,0.8668644753508934,
354.0,0.866487320890131,
355.0,0.8661101664293688,
356.0,0.8657330119686064,
357.0,0.865355857507844,
358.0,0.8649787030470817,
359.0,0.8646015485863193,
360.0,0.864224394125557,
361.0,0.8638472396647947,
362.0,0.8634700852040323,
363.0,0.86309293074327,
364.0,0.8627157762825076,
365.0,0.8623386218217453,
366.0,0.861961467360983,
367.0,0.8615843129002206,
368.0,0.8612071584394583,
369.0,0.8608300039786959,
370.0,0.8604528495179335,
371.0,0.8600756950571713,
372.0,0.8596985405964089,
373.0,0.8593213861356466,
374.0,0.8589442316748842,
375.0,0.8585670772141218,
376.0,0.8581899227533596,
377.0,0.8578127682925972,
378.0,0.8574356138318349,
379.0,0.8570584593710725,
380.0,0.8566813049103101,
381.0,0.8563041504495479,
382.0,0.8559269959887855,
383.0,0.8555498415280232,
384.0,0.8551726870672608,
385.0,0.8547955326064984,
386.0,0.8544183781457362,
387.0,0.8540412236849738,
388.0,0.8536640692242115,
389.0,0.8532869147634491,
390.0,0.8529097603026867,
391.0,0.8525326058419245,
392.0,0.8521554513811621,
393.0,0.8517782969203997,
394.0,0.8514011424596374,
395.0,0.851023987998875,
396.0,0.8506468335381128,
397.0,0.8502696790773504,
398.0,0.849892524616588,
399.0,0.8495153701558257,
400.0,0.8491382156950633,
401.0,0.8487610612343011,
402.0,0.8483839067735387,
403.0,0.8480067523127763,
404.0,0.847629597852014,
405.0,0.8472524433912516,
406.0,0.8468752889304894,
407.0,0.846498134469727,
408.0,0.8461209800089646,
409.0,0.8457438255482023,
410.0,0.8453666710874399,
411.0,0.8449895166266775,
412.0,0.8446123621659153,
413.0,0.8442352077051529,
414.0,0.8438580532443906,
415.0,0.8434808987836282,
416.0,0.8431037443228658,
417.0,0.8427265898621036,
418.0,0.8423494354013412,
419.0,0.8419722809405789,
420.0,0.8415951264798165,
421.0,0.8412179720190541,
422.0,0.8408408175582919,
423.0,0.8404636630975295,
424.0,0.8400865086367671,
425.0,0.8397093541760048,
426.0,0.8393321997152424,
427.0,0.8389550452544802,
428.0,0.8385778907937178,
429.0,0.8382007363329554,
430.0,0.8378235818721931,
431.0,0.8374464274114307,
432.0,0.8370692729506685,
433.0,0.8366921184899061,
434.0,0.8363149640291437,
435.0,0.8359378095683814,
436.0,0.835560655107619,
437.0,0.8351835006468568,
438.0,0.8348063461860944,
439.0,0.834429191725332,
440.0,0.8340520372645697,
441.0,0.8336748828038073,
442.0,0.833297728343045,
443.0,0.8329205738822827,
444.0,0.8325434194215203,
445.0,0.832166264960758,
446.0,0.8317891104999956,
447.0,0.8314119560392333,
448.0,0.831034801578471,
449.0,0.8306576471177086,
450.0,0.8302804926569463,
451.0,0.8299033381961839,
452.0,0.8295261837354216,
453.0,0.8291490292746593,
454.0,0.8287718748138969,
455.0,0.8283947203531346,
456.0,0.8280175658923722,
457.0,0.8276404114316098,
458.0,0.8272632569708476,
459.0,0.8268861025100852,
460.0,0.8265089480493228,
461.0,0.8261317935885605,
462.0,0.8257546391277981,
463.0,0.8253774846670359,
464.0,0.8250003302062735,
465.0,0.8246231757455111,
466.0,0.8242460212847488,
467.0,0.8238688668239864,
468.0,0.8234917123632242,
469.0,0.8231145579024618,
470.0,0.8227374034416994,
471.0,0.8223602489809371,
472.0,0.8219830945201747,
473.0,0.8216059400594125,
474.0,0.8212287855986501,
475.0,0.8208516311378877,
476.0,0.8204744766771254,
477.0,0.820097322216363,
478.0,0.8197201677556007,
479.0,0.8193430132948384,
480.0,0.818965858834076,
481.0,0.8185887043733137,
482.0,0.8182115499125513,
483.0,0.817834395451789,
484.0,0.8174572409910267,
485.0,0.8170800865302643,
486.0,0.816702932069502,
487.0,0.8163257776087396,
488.0,0.8159486231479773,
489.0,0.815571468687215,
490.0,0.8151943142264526,
491.0,0.8148171597656902,
492.0,0.8144400053049279,
493.0,0.8140628508441656,
494.0,0.8136856963834033,
495.0,0.8133085419226409,
496.0,0.8129313874618785,
497.0,0.8125542330011162,
498.0,0.8121770785403539,
499.0,0.8117999240795916,
500.0,0.8114227696188292,
501.0,0.8110456151580668,
502.0,0.8106684606973045,
503.0,0.8102913062365421,
504.0,0.8099141517757799,
505.0,0.8095369973150175,
506.0,0.8091598428542551,
507.0,0.8087826883934928,
508.0,0.8084055339327304,
509.0,0.8080283794719682,
