vgg16
,normal,agg,multicast,multiagg
10.0,42.229598767300175,42.31328407866012,42.076598826230814,2.330862533759777
25.0,16.917353572602554,16.914935550458278,16.831702879757245,0.9369093647359282
50.0,8.483640113021348,8.458073393661138,8.415860577158531,0.46802589465595845
100.0,4.264852408318514,4.22977991129456,4.20760584051507,0.23638867743997455


vgg16
,normal,agg,multicast,multiagg
10.0,17.25010296960356,14.661019022635982,13.253625672684775,0.9692407414857139
25.0,7.6814443485316755,5.863589938470674,5.296019042375804,0.9399470376228594
50.0,3.842365308985347,2.9333719577610458,2.6487414100106266,0.9321582388114319
100.0,1.9388685936469072,1.4680924149033754,1.3264039999538488,0.9277712175085725


resnet-200
,normal,agg,multicast,multiagg
10.0,11.919199293714756,9.22896077440252,9.069204437943164,0.7626077897142858
25.0,6.115441406354283,3.7516914803204506,3.6319484752460194,0.7604036344685711
50.0,3.054418009691392,1.9216189526859455,1.7593237234287178,0.6973863478857144
100.0,1.5614189320228362,1.0202213262172584,0.8621414258284926,0.761019072548571


resnet-200
,normal,agg,multicast,multiagg
10.0,6.692923750402931,5.281473417603496,4.6531909650287515,0.20097853622857167
25.0,2.835637841555061,2.115657147063845,1.8779878796798857,0.20725968749714255
50.0,1.510914315337516,1.0554032532119237,0.9317800117942351,0.11266113846857131
100.0,0.8582308634057939,0.11838997741714248,0.7534949663085736,0.1125219869257142


